"","Name","Chromosome","Position","mc","Yld_1","Yld","AIL","CmDW.V"
"632","PstI.TP1179994",9,52362266,0.160647075369816,0.432526370312271,0.432526370301899,0.447936305232866,0.479185506289585
"2009","PstI.TP754297",9,52383960,0.120906616947794,0.796014546524571,0.796014546527414,1.28615049984863,0.872631455178387
"242","NsiI.TP663012",9,52480175,0.329328198629881,0.470459996024454,0.470459996005879,0.103382374313335,0.674964055380958
"343","PstI.TP1017493",9,52843173,0,0,0,0,0
"667","PstI.TP1198035",9,52938506,0.144587911364936,0.207832513598434,0.207832513587638,1.17099443390853,0.0662167198350052
"1858","PstI.TP685673",9,53035339,0,0,0,0,0
"711","PstI.TP1218439",9,53101439,0.181795232928494,0.431779198786169,0.431779198774757,1.13977738733196,1.59508216781603
"1710","PstI.TP588448",9,53165297,0.155045174476611,0.27235943029739,0.272359430297759,0.891026431220952,0.303907180766396
"1760","PstI.TP624271",9,53221888,0,0,0,0,0
"1506","PstI.TP475191",9,53225889,0,0,0,0,0
"2063","PstI.TP77625",9,53718156,0.0505873699785092,0.481637691137825,0.481637691152211,0.343925026214371,0.439521043526721
"413","PstI.TP1052445",9,53720191,0.155720839175489,0.439520405472785,0.439520405483752,0.0973750886460934,0.0840078820748073
"2062","PstI.TP77620",9,53720938,0,0,0,0,0
"1995","PstI.TP746782",9,53784279,0,0,0,0,0
"1805","PstI.TP65398",9,54033986,1.28293488534586,0.229148977680201,0.229148977691576,0.218112108840707,0.337481705191059
"472","PstI.TP1090503",9,54050222,0.126434870047629,0.0642478430715847,0.0642478430813122,1.26544980097712,0.102602736896384
"1431","PstI.TP437245",9,54288726,0,0,0,0,0
"1385","PstI.TP412441",9,54289082,0,0,0,0,0
"2190","PstI.TP834958",9,54418483,0.0782507817870942,0.136173093441164,0.136173093444021,0.255325940752742,0.454336038642424
"35","NsiI.TP229964",9,54430662,0.059143394993019,0.0434565602407747,0.0434565602388298,0.170831776144934,0.117090796139853
"750","PstI.TP1248173",9,54556422,0.602726705586842,0.126339890455824,0.126339890452664,0.17344983725444,0.256492392606957
"2073","PstI.TP780145",9,54592677,0.670890111219964,0.671296502427762,0.671296502423973,0.95841612936833,0.509429052144097
"85","NsiI.TP375743",9,54606833,0,0,0,0,0
"2551","PstI.TP997136",9,54968532,0,0,0,0,0
"486","PstI.TP1101676",9,55031033,0.254610165224532,0.70978349903826,0.709783499013285,0.606631852854506,0.591599436913233
"1715","PstI.TP593877",9,55077360,0.00948083302587685,0.099017565225468,0.0990175652263581,0.152899785963176,0.370040274920912
"1230","PstI.TP335710",9,55077385,0,0,0,0,0
"356","PstI.TP1022725",9,55077420,0,0,0,0,0
"289","NsiI.TP815402",9,55446804,0.158785624846034,0.0965719278119576,0.0965719278091387,0.439465750160204,0.182503051046905
"126","NsiI.TP445017",9,55901846,0.958830558309854,0.66095171561596,0.660951715636344,0.759406651060251,0.960943334960242
"1188","PstI.TP316648",9,55957859,0.333766762008137,0.0686615354331374,0.0686615354455593,0.0697213572321545,0.311592497286968
"1336","PstI.TP387329",9,55961556,0.708213688471398,1.23844619180457,1.23844619182075,0.210795612078471,1.31844454126073
"599","PstI.TP116355",9,55967635,0,0,0,0,0
"826","PstI.TP132499",9,56107884,0.148677103855029,0.225192865750988,0.225192865753994,0.13453872560213,1.18095667540042
"1888","PstI.TP700182",9,56152423,0.152873041289903,0.636994744287655,0.636994744278321,0.0554849690881997,0.602263229846452
"1072","PstI.TP265377",9,56178766,0.894298398556974,0.997311919698573,0.997311919685408,0.251158767080301,0.279199071163312
"1262","PstI.TP349556",9,56207028,0.147787891030611,0.16565964453794,0.165659644516518,0.478677597776752,0.230278210337792
"884","PstI.TP15780",9,56211895,0.465154531901779,2.07576664659255,2.07576664659525,0.00125299048697053,1.75254085541796
"2259","PstI.TP862620",9,56791733,0,0,0,0,0
"587","PstI.TP1157052",9,56882603,0,0,0,0,0
"2404","PstI.TP930653",9,56906789,0.55037535253405,0.0721951627277513,0.0721951627255894,0.564993692759646,0.369542542445804
"1295","PstI.TP364228",9,56945624,1.67567994522399,0.441334112175088,0.44133411217045,0.0569979285938037,0.585938323379839
"1615","PstI.TP538688",9,57046696,0,0,0,0,0
"2372","PstI.TP91283",9,57061948,0.0845824046325638,0.391534197550952,0.391534197565536,0.268700229101771,0.00955898398804356
"240","NsiI.TP66114",9,57265279,0.39713035881513,0.247129264291666,0.247129264274644,0.768755867726275,0.0847929047155407
"2376","PstI.TP91666",9,57446168,0.255227517365467,0.71366101945139,0.713661019445803,0.390959843774739,1.03373382405166
"1121","PstI.TP289185",9,57455890,0.103626168747771,0.01568208269961,0.0156820826988135,0.0616043446812773,0.277149910110075
"397","PstI.TP1042921",9,57481010,0,0,0,0,0
"394","PstI.TP1040911",9,57488127,0,0,0,0,0
"1839","PstI.TP676134",9,57652835,0.61446081103722,0.34013332227472,0.340133322288141,0.884670389069017,0.196193452362368
"1646","PstI.TP548121",9,58253929,0.370573080412187,0.121026068438974,0.121026068437592,0.124463478265346,0.212860199682314
"1622","PstI.TP541399",9,58259418,0.0630344529869654,0.302320522831421,0.302320522827861,0.546626928493041,0.356210004318707
"2514","PstI.TP982126",9,58344631,0.121920611036985,0.353412140435158,0.353412140428873,0.165609673514189,0.0176999682584119
"550","PstI.TP1137706",9,58368202,0,0,0,0,0
"249","NsiI.TP675233",9,58409914,0.108843436428765,0.388238195201127,0.388238195200045,0.386982167155925,0.587847718367163
"86","NsiI.TP379046",9,58431629,1.05743726833974,0.161356016699403,0.161356016707278,0.215142846894199,0.35752408078106
"2397","PstI.TP928184",9,58431631,0.812516918493488,0.255566560944495,0.255566560954523,0.430820045185405,0.211575317069042
"914","PstI.TP176380",9,58460036,0.0147288888832996,0.430245318962321,0.430245318970684,0.615772717945452,0.0801129933433701
"16","NsiI.TP161913",9,58496317,0,0,0,0,0
"2455","PstI.TP95118",9,58539170,0.0215463611874703,0.221445838515126,0.221445838508513,0.422711356372493,0.39660187972905
"267","NsiI.TP739117",9,59004735,1.90588430304403,0.0327935297883181,0.0327935297882108,1.04405782088302,0.635919176972409
"1414","PstI.TP428592",9,59017930,0,0,0,0,0
"2074","PstI.TP780771",9,59133543,0.0661247219531743,0.67063646261736,0.670636462621841,0.123229022199532,0.434959215380768
"423","PstI.TP1062021",9,59189842,0.360846263113057,0.0829095971394469,0.0829095971378639,0.141117166276818,0.107480349815185
"1257","PstI.TP345830",9,59281758,0.156106989328538,0.0284702107309774,0.0284702107322573,0.563080056292074,0.106960081218818
"390","PstI.TP1038828",9,59381929,0.315085327693563,0.515166935039077,0.515166935034962,0.38243669426272,0.451827138535248
"1177","PstI.TP312460",9,59408883,0.187613200273049,0.541355327512746,0.541355327501243,0.736100974905793,0.412199202740441
"1364","PstI.TP401430",10,261208,0.1189392817251,0.164857109870129,0.164857109868188,0.0279164514171251,0.33603895645935
"185","NsiI.TP525011",10,450727,0.152115741831314,0.376523769572734,0.376523769564089,0.450931679570024,0.733794106003199
"1204","PstI.TP32081",10,516124,0.483700345289971,0.369502415839803,0.369502415858783,0.793700440455651,0.565097436844939
"2433","PstI.TP943645",10,536366,1.27234251348626,0.473625755001933,0.473625754996525,0.388063851754924,0.22009856926184
"2112","PstI.TP802084",10,555823,0.58876270550599,0.123921664064629,0.123921664061052,0.0376408421906066,1.49052001305664
"1780","PstI.TP636509",10,765968,0.840341537310758,0.0239605778684625,0.023960577864143,0.29675939769854,0.98595797475747
"1000","PstI.TP220787",10,1055307,0,0,0,0,0
"1989","PstI.TP744946",10,1055316,0,0,0,0,0
"915","PstI.TP176663",10,1133877,0,0,0,0,0
"511","PstI.TP1117123",10,1206568,0,0,0,0,0
"168","NsiI.TP502082",10,1262753,0,0,0,0,0
"1655","PstI.TP549546",10,1280519,0.165702394857504,0.561419963709967,0.561419963722364,0.157977124776587,0.0727082654929045
"1108","PstI.TP284290",10,1529382,0.306469325629385,0.0960817665742262,0.0960817665763758,0.790037831472552,0.997042630250903
"448","PstI.TP107255",10,1588745,0,0,0,0,0
"2411","PstI.TP933601",10,1659429,0.140091285820786,0.061403360706345,0.0614033607035364,0.161149287875791,0.326705208973787
"1944","PstI.TP724037",10,1796215,0.107494528037941,0.2764405247922,0.276440524793012,0.454821688305594,0.616732755038227
"969","PstI.TP203554",10,2133696,0.508819527523097,0.24348763123536,0.243487631219293,0.667004007562541,0.163237353795314
"747","PstI.TP1246574",10,2518921,0.526166983058325,0.055984675166625,0.0559846751654625,0.0568212851477117,0.0597379089536911
"388","PstI.TP1038470",10,2596422,0.134888114177464,0.0151173873358383,0.0151173873417211,0.109329760241022,0.0879595191630858
"1115","PstI.TP287434",10,2711554,0,0,0,0,0
"1703","PstI.TP583995",10,3085156,0,0,0,0,0
"2512","PstI.TP981281",10,3085207,0.25679528117807,0.183822930405407,0.183822930401694,0.106338086319143,0.144754946918112
"856","PstI.TP14467",10,3103147,0.889110971195347,0.591761080467517,0.591761080459714,0.719054932066883,0.186920317902538
"2505","PstI.TP977650",10,3236503,0,0,0,0,0
"818","PstI.TP130605",10,3473673,0,0,0,0,0
"2196","PstI.TP835929",10,3862305,0,0,0,0,0
"1628","PstI.TP542812",10,4048134,0,0,0,0,0
"2335","PstI.TP8970",10,4258727,0,0,0,0,0
"2103","PstI.TP798247",10,4317874,0.317140652197812,0.445830469151567,0.445830469131703,0.00521327937097684,0.422956285014963
"1549","PstI.TP507239",10,4780432,0,0,0,0,0
"585","PstI.TP1156107",10,4914081,0.38999533995189,0.166055656015045,0.166055656007966,1.57368101831988,0.0367841218963651
"822","PstI.TP13101",10,5083417,0,0,0,0,0
"2175","PstI.TP831544",10,5137704,2.20886915773558,0.19207707703469,0.192077077021283,0.422786372185239,1.15114598831006
"1596","PstI.TP531549",10,5158579,0,0,0,0,0
"369","PstI.TP1027226",10,5400847,0.65728161742314,0.139848436421132,0.139848436426812,0.890883415354176,0.110558042548024
"2549","PstI.TP99687",10,5558897,0.894322968963182,0.8103318957366,0.810331895736558,1.36985165114922,0.684595072917882
"1731","PstI.TP604956",10,5628757,0.218826581856735,0.132960261339158,0.132960261337619,0.0313622036130295,0.643085949525154
"526","PstI.TP1126063",10,5769848,0.874347674277674,1.34281801831172,1.34281801830509,0.198269863360968,2.44517268785897
"2186","PstI.TP833712",10,5951604,0,0,0,0,0
"1455","PstI.TP447641",10,6043610,0.0172885437594692,0.0610518895784021,0.0610518895657031,1.65462728611332,0.0408166879436626
"907","PstI.TP169712",10,6068006,0.0616174030800674,0.426072471648895,0.426072471650189,0.200528002005039,0.453660880698342
"696","PstI.TP1212372",10,6070004,0.924054486305101,0.862627484545977,0.86262748454817,0.0214018435072021,0.794821901790098
"2327","PstI.TP891531",10,6298803,0,0,0,0,0
"1073","PstI.TP265447",10,6324176,0.780003080259182,0.167424554199283,0.167424554200225,0.953842028456741,0.0373085703291251
"1094","PstI.TP275384",10,6327741,2.29072539597816,0.419138059003976,0.419138059007123,0.274884211461036,0.599934725980401
"1044","PstI.TP250354",10,6510934,0,0,0,0,0
"1970","PstI.TP738082",10,6556740,0,0,0,0,0
"1834","PstI.TP673266",10,7053304,0,0,0,0,0
"1558","PstI.TP510424",10,7091437,0.134623536031778,0.866518159541681,0.866518159547061,0.488232691305796,0.26673113652185
"1717","PstI.TP594696",10,7119016,0,0,0,0,0
"319","PstI.TP100648",10,7512918,0,0,0,0,0
"866","PstI.TP149587",10,7615825,0,0,0,0,0
"481","PstI.TP1099085",10,7953720,0.130419266078539,0.314329358442741,0.314329358450308,0.105494394529307,0.597618163986211
"1417","PstI.TP429801",10,8035175,0.210440735913862,0.311052296082634,0.311052296088083,0.390593907959217,0.157345473639444
"1062","PstI.TP261995",10,8063942,0.164015513883042,0.0394693240510875,0.0394693240474251,0.169807880453766,0.0186882681526187
"50","NsiI.TP301361",10,8099842,0.118788228756876,0.00762117949702742,0.00762117949617645,0.248525559270097,0.620151041029339
"111","NsiI.TP430625",10,8144012,0.037611550657681,0.443391915874929,0.443391915877473,0.893617823264143,0.575095717480998
"900","PstI.TP166292",10,8150237,0.606612314676507,0.108698974211571,0.108698974201055,0.50783813074995,0.0791926409513018
"1541","PstI.TP501971",10,8186495,0.689168751373204,0.44120829943392,0.441208299425484,0.0208444519908878,0.767710255293081
"1564","PstI.TP516137",10,8551151,0.804466850932918,0.854723425174521,0.854723425173031,0.00795659559397691,0.334539883898608
"1562","PstI.TP51516",10,8861492,0.0224790104028504,0.0430782428653511,0.0430782428672476,0.501457021942308,0.19406301872067
"355","PstI.TP1022538",10,9427594,0.765598606535943,0.00482619365651044,0.00482619366316611,0.217259393035837,0.599830998518582
"500","PstI.TP110898",10,9880843,0,0,0,0,0
"162","NsiI.TP497376",10,10507025,0,0,0,0,0
"1591","PstI.TP530550",10,10541144,0.241484999274069,0.637780467840141,0.637780467839864,0.49315024893464,0.213980748357096
"1855","PstI.TP683701",10,10614565,0.928217442149535,0.159749240325513,0.159749240327785,0.0375035344657919,0.115558350733825
"1520","PstI.TP483070",10,10615158,0.75940457118934,0.575173014365813,0.575173014369143,0.227462625111933,0.901491338012644
"1758","PstI.TP623813",10,10751887,0.234568955186743,0.363317240224899,0.363317240223449,1.08189851510205,1.25680178978731
"1800","PstI.TP651505",10,11456346,1.70145098030664,0.170388384165448,0.170388384161477,0.122217192008064,0.0896069881840853
"807","PstI.TP1286414",10,12122103,0,0,0,0,0
"337","PstI.TP1014598",10,12353077,0.393204697529775,0.200733404256835,0.20073340425735,0.303821821313649,1.47426163753996
"1753","PstI.TP622235",10,12390554,0,0,0,0,0
"1355","PstI.TP397772",10,13563411,0.26474813419898,0.0434496478330775,0.0434496478230381,0.022388496360611,0.715600063115929
"1275","PstI.TP353347",10,13577246,0,0,0,0,0
"2266","PstI.TP864793",10,15183846,1.08990218762095,0.0999477542339883,0.0999477542428279,0.490439554942607,0.0568080962096662
"1078","PstI.TP269037",10,15276368,0.0702366781789492,0.423092088260537,0.423092088261918,0.0325610855626275,0.486374395681833
"1376","PstI.TP407356",10,16885163,0,0,0,0,0
"899","PstI.TP166160",10,18059383,0.00232013030696104,0.742848944888782,0.742848944885118,0.646839911778543,0.818322966039617
"453","PstI.TP1075940",10,18152462,0,0,0,0,0
"1452","PstI.TP446471",10,19412076,0.428214243505006,0.88744330733841,0.887443307344055,1.22128053324228,0.0134576519559151
"2221","PstI.TP846064",10,19421525,0.654346325285687,0.194225403624031,0.194225403624516,0.0800269199731043,0.371422161199812
"1252","PstI.TP343293",10,19939931,0.611088134026366,0.149828164996645,0.149828165001141,0.446084068414586,0.265663173221541
"99","NsiI.TP415930",10,20420558,0,0,0,0,0
"1101","PstI.TP278923",10,21876858,0,0,0,0,0
"2059","PstI.TP775752",10,41350986,0.463425419203148,0.394656193272221,0.394656193253722,1.65123206632805,0.376057074640285
"2368","PstI.TP912658",10,41352948,0,0,0,0,0
"237","NsiI.TP648509",10,41353679,0.00500568177677972,1.55663024420452,1.55663024421143,1.50946050719253,3.05990792557942
"540","PstI.TP1133587",10,42973263,0,0,0,0,0
"2","NsiI.TP113422",10,43190461,0.885845511792301,0.0196232512952119,0.0196232512974041,0.0152447327984605,0.358622566962507
"193","NsiI.TP545621",10,43191875,0.653336140360283,0.0166208164313006,0.0166208164293407,0.114464305044331,0.466309999714018
"1711","PstI.TP588767",10,43265382,0,0,0,0,0
"2366","PstI.TP911974",10,44646981,0,0,0,0,0
"116","NsiI.TP435960",10,45929366,0.74580893477346,0.175948674360673,0.175948674357578,0.207558595681301,0.363675547611951
"636","PstI.TP1181427",10,48075047,0.709958072223803,0.0590736964171158,0.0590736964215946,0.808082909208762,0.259808143694899
"1574","PstI.TP522438",10,49677682,0.250861883241862,0.195184150656042,0.195184150666531,0.187440770491744,0.0385917376374247
"1588","PstI.TP529698",10,49892865,1.9789312174041,0.14054837277462,0.140548372773037,0.0133954807646267,0.133351354051567
"1598","PstI.TP532263",10,50312279,0.728490111764113,0.521474806926851,0.521474806919746,0.495830008260695,0.817560620493213
"1942","PstI.TP723879",10,51006962,0.540087343890002,0.332645660388369,0.332645660387342,0.740474880286719,0.193590444186704
"103","NsiI.TP423891",10,51417287,0,0,0,0,0
"920","PstI.TP178843",10,51681279,0.0793146175503412,1.68784382020342,1.6878438201907,0.0491410750258294,1.00569588194974
"490","PstI.TP1104438",10,51975768,0,0,0,0,0
"1415","PstI.TP42898",10,52309781,0,0,0,0,0
"761","PstI.TP1251965",10,52576042,0,0,0,0,0
"2178","PstI.TP831823",10,52577215,0.870373747389717,0.266033513315464,0.266033513300994,0.717701686181566,0.370460604293873
"1267","PstI.TP350443",10,53018412,0.276872132516561,0.834821966952586,0.834821966957363,1.06415182714873,1.48329165390435
"2140","PstI.TP814682",10,53107040,0,0,0,0,0
"1954","PstI.TP727385",10,53174224,0,0,0,0,0
"1955","PstI.TP727388",10,53174248,0.031852084259204,0.116544190061621,0.116544190058591,1.54762428480784,0.368943275584919
"1482","PstI.TP459190",10,53216840,0.379349583994424,0.361060707853936,0.361060707867783,0.720356574272661,0.230826239805789
"936","PstI.TP187548",10,53478010,0.157384222074522,0.388961440220103,0.388961440219896,0.389594816743085,0.0311197942597811
"371","PstI.TP1027534",10,53709062,0.782617225931229,0.0319557816986905,0.0319557817037966,0.188841140053236,0.125776999182696
"501","PstI.TP1109485",10,54131399,0.56664391025017,0.0208200333647087,0.0208200333621465,0.723436225108038,0.49084212287227
"1203","PstI.TP320710",10,54501313,0.0971341365099446,0.575315304527706,0.57531530454042,0.28336617650588,0.0708214840021154
"871","PstI.TP151981",10,54680742,0.0392296688028518,0.580647516492165,0.580647516496894,0.154641420791131,0.218835829413735
"201","NsiI.TP557652",10,55121411,0.499195032333143,1.01512927759647,1.01512927760089,0.406210274411645,1.49197720558234
"2526","PstI.TP986652",10,55293480,0,0,0,0,0
"690","PstI.TP1207922",10,55463410,0.283958702131019,0.674247049949905,0.674247049948812,0.433228127600704,0.827810250475994
"187","NsiI.TP527741",10,55575641,0.22753058491056,0.578170969905783,0.578170969897208,1.07335387447089,1.44121715598208
"2315","PstI.TP887121",10,55720067,0.229979576472176,0.546481958082933,0.54648195809989,0.628384808155872,0.0154825064170463
"1104","PstI.TP282598",10,55748349,0,0,0,0,0
"1678","PstI.TP568763",10,55874415,0.280167206411633,0.242095268721241,0.242095268734685,0.728034653056971,0.104690706023419
"918","PstI.TP177678",10,56115246,0,0,0,0,0
"967","PstI.TP202284",10,56175041,0.373035949896443,0.301080922999727,0.301080923002742,0.653877746598536,0.136526952221931
"326","PstI.TP1009563",10,56175139,0,0,0,0,0
"75","NsiI.TP36278",10,56255147,0.0168107397094883,0.409237046578082,0.409237046575723,1.4273992128729,0.854503061172546
"847","PstI.TP140535",10,56266608,0.120079564274617,0.120748947084574,0.120748947083812,0.00430983284305279,0.0464905015946769
"58","NsiI.TP330963",10,56296082,0,0,0,0,0
"2432","PstI.TP942427",10,56551535,0,0,0,0,0
"1854","PstI.TP683199",10,56630287,0.890856057582193,0.0576087522792757,0.057608752278519,0.0354548781817942,0.113872239464694
"409","PstI.TP1047533",10,57105290,0,0,0,0,0
"2029","PstI.TP7632",10,57163611,0,0,0,0,0
"1037","PstI.TP248498",10,57422064,0,0,0,0,0
"2504","PstI.TP977259",10,57435024,0,0,0,0,0
"651","PstI.TP1189247",10,57554144,0,0,0,0,0
"1975","PstI.TP740525",10,57651326,0,0,0,0,0
"400","PstI.TP1044398",10,57687904,0,0,0,0,0
"537","PstI.TP1132484",10,57883541,0,0,0,0,0
"1626","PstI.TP541885",10,57947224,0,0,0,0,0
"769","PstI.TP1255957",10,57956794,0.240827877375078,0.083790691466928,0.0837906914712122,0.18756885055056,0.187021450375937
"1744","PstI.TP614291",10,58224972,0,0,0,0,0
"1187","PstI.TP31645",10,58342331,0,0,0,0,0
"2522","PstI.TP984525",10,58519750,0.498080606593552,0.565332844134578,0.565332844135729,0.222653783052361,0.00546732724437135
"617","PstI.TP1172046",10,58527764,0,0,0,0,0
"348","PstI.TP1021190",10,58588164,0,0,0,0,0
"2390","PstI.TP925206",10,58730377,0.0830471991587452,0.447842852314352,0.447842852305329,1.02962663262554,0.210925189941238
"1647","PstI.TP548129",10,58739589,0,0,0,0,0
"1288","PstI.TP360715",10,58959795,0.135615523142326,1.5061664256591,1.50616642565338,0.196347801691195,0.471417300594467
"794","PstI.TP1272828",10,59027538,0.143347972430988,0.052005563758361,0.0520055637560664,0.728503418042629,0.132944466647607
"208","NsiI.TP5731",10,59553714,0,0,0,0,0
"682","PstI.TP1204456",10,59574064,0.1453731148126,0.40833555696496,0.408335556972658,1.21473382101244,0.130881809578533
"2043","PstI.TP771256",10,59597858,0,0,0,0,0
"2346","PstI.TP901498",10,59750699,0.137746133864992,0.415949475771498,0.415949475774442,0.194292000374506,0.249778746105304
"1308","PstI.TP371473",10,59883760,0,0,0,0,0
"2545","PstI.TP994751",10,60309696,0.0549845228531858,0.715816042895413,0.715816042890694,0.280210497230179,1.32503961878807
"1008","PstI.TP22664",10,60311066,0.0865844378808302,0.0102669074244171,0.0102669074324631,0.0721053244993493,0.0974612358790497
"2244","PstI.TP85647",10,60886778,0.64280348334888,0.534037364971529,0.534037364963642,3.70064219658128,0.591182176084398
"124","NsiI.TP441858",10,60928769,0.264459747959744,0.425026163945475,0.425026163946202,0.541304372967302,0.166051098634138
"635","PstI.TP1181279",10,61156077,0.289345486854751,0.246310992594497,0.246310992591609,0.491207632651746,0.4096506097448
"1675","PstI.TP5684",11,34,0.695270780343944,0.104892882530505,0.104892882520504,0.0282063055535662,0.168097043545802
"1733","PstI.TP6058",11,37,0.0121357367608665,1.31301447320265,1.31301447320769,0.837431700699047,2.51341103721591
"2509","PstI.TP9799",11,72,0.17999223451637,0.023134397202999,0.023134397198279,0.109748858803947,0.227846491737759
"416","PstI.TP10552",11,79,0.264458478422963,0.460574076629524,0.460574076636262,0.152586232447686,0.853800814790185
"441","PstI.TP10692",11,83,0.296911279683875,0.0500965146370334,0.0500965146355345,2.36290581282495,0.164223914063201
"828","PstI.TP13311",11,108,0,0,0,0,0
"879","PstI.TP15637",11,124,0.128804345318198,0.867291229548055,0.867291229552216,0.366001847905781,0.21396511585807
"946","PstI.TP19142",11,155,0.311861236771741,0.889669614358556,0.889669614359486,0.704314986989766,0.505252336115498
"1045","PstI.TP25085",11,193,0.0241499745059025,0.723372181115634,0.723372181111454,0.189111641490714,0.29279659672333
"1059","PstI.TP25993",11,202,0,0,0,0,0
"1089","PstI.TP27310",11,209,0,0,0,0,0
"1102","PstI.TP27966",11,215,0.126624740116928,0.0760351168489645,0.0760351168453272,0.309624443715106,0.605852735432847
"1186","PstI.TP31637",11,249,0.376839920474488,1.40100363889614,1.4010036388825,0.00131418140682772,0.200828244358837
"1194","PstI.TP31817",11,252,0.043842306038609,1.48468481700684,1.48468481701884,0.0181931770939693,0.764441404974854
"1211","PstI.TP32343",11,263,0,0,0,0,0
"1354","PstI.TP39747",11,327,0.24558128570838,0.023238212838248,0.02323821283296,0.284466161225414,0.530738261992897
"1368","PstI.TP40244",11,333,0.946997067981684,0.278774881107762,0.27877488110572,0.386740667891376,0.265391491093864
"1485","PstI.TP46032",11,392,0.0156166680870513,0.791590931363785,0.791590931362504,0.352380460534348,0.901014118142621
"1517","PstI.TP48113",11,409,0.0371901051170715,0.56796022135186,0.567960221342215,0.708375325402569,0.675426359613529
"1523","PstI.TP48643",11,411,0.237149245160991,0.843787009567076,0.843787009554237,0.237144328946645,1.1738087928747
"1642","PstI.TP54669",11,453,0.233824578135533,0.225680695567702,0.225680695572077,0.82739344088523,0.051903315821512
"1671","PstI.TP55980",11,467,0.0963559064488722,0.127757511731505,0.127757511734319,0.488847974371407,0.571323493547282
"1816","PstI.TP66363",11,553,0,0,0,0,0
"1872","PstI.TP69359",11,575,0,0,0,0,0
"1874","PstI.TP69372",11,576,0.634641144469938,0.148618313032857,0.148618313032131,0.189352894929936,0.757336906427465
"1943","PstI.TP72398",11,609,0,0,0,0,0
"2128","PstI.TP81008",11,677,0.17403603447839,0.564707863812922,0.564707863820631,1.00301119884997,1.65895142090532
"2159","PstI.TP82280",11,688,0,0,0,0,0
"2173","PstI.TP82969",11,695,0.139570324987157,1.97290645531958,1.97290645533082,0.568690962156618,1.301720542056
"2305","PstI.TP88428",11,740,0.708823382875807,0.222489331058904,0.222489331060161,0.409033597676911,0.602878230795176
"2312","PstI.TP88536",11,742,0,0,0,0,0
"2329","PstI.TP89261",11,751,0,0,0,0,0
"2369","PstI.TP91271",11,770,0,0,0,0,0
"2448","PstI.TP94813",11,788,0.0639992806328893,0.101801044788853,0.101801044787351,0.0562492731982835,0.152281783929576
"2488","PstI.TP96953",11,798,0.166996757085979,1.27056318965874,1.27056318965307,0.137939216702552,0.731672662313581
"2523","PstI.TP98480",11,808,0.486492221729013,0.228782595415281,0.228782595414404,0.360676772519426,0.0723962757916415
"316","PstI.TP100539",11,820,0,0,0,0,0
"320","PstI.TP100651",11,821,0.587924274260889,0.567249360202133,0.567249360201463,0.166948381509375,0.300774203894472
"352","PstI.TP102149",11,838,0,0,0,0,0
"385","PstI.TP103806",11,849,0.00135016867933792,0.064469060828842,0.0644690608308361,0.161640585659151,0.0286132544163234
"398","PstI.TP104310",11,857,0,0,0,0,0
"435","PstI.TP106713",11,884,0,0,0,0,0
"473","PstI.TP109054",11,901,0.598492018716157,0.460844192529136,0.460844192517813,1.02007450277836,0.722889348610913
"640","PstI.TP118367",11,977,0.0498627894065592,0.294726659922886,0.294726659926746,0.174801823168515,0.419670548759896
"679","PstI.TP120320",11,1001,0.121617565287041,0.348361956476967,0.348361956477128,0.169914048292105,0.283830262868667
"737","PstI.TP123922",11,1028,0.0739842050517219,0.0692272213763392,0.0692272213708343,0.022794032333829,0.11815706963953
"763","PstI.TP125251",11,1045,0,0,0,0,0
"815","PstI.TP129649",11,1089,0.397568695465727,1.34149434467884,1.34149434467514,0.456112690707934,1.63083196827576
"819","PstI.TP130695",11,1099,0,0,0,0,0
"823","PstI.TP131738",11,1106,0,0,0,0,0
"824","PstI.TP132021",11,1110,0.550461593133956,1.39540735526296,1.39540735526068,1.7248039481488,0.454639621987547
"842","PstI.TP139507",11,1154,0.690543769800892,0.303576719222056,0.303576719221168,1.79265606747028,0.366384216980064
"852","PstI.TP143220",11,1205,0,0,0,0,0
"854","PstI.TP143773",11,1214,0,0,0,0,0
"875","PstI.TP153239",11,1266,0,0,0,0,0
"878","PstI.TP156037",11,1285,0,0,0,0,0
"885","PstI.TP158908",11,1303,0.713902023105538,0.525451435151437,0.525451435160826,0.422330946655664,0.250865289445894
"888","PstI.TP160752",11,1322,0.113881187110614,0.126529954619116,0.12652995462096,0.058979321141628,0.243251261919867
"889","PstI.TP161018",11,1326,0,0,0,0,0
"891","PstI.TP162777",11,1341,0,0,0,0,0
"894","PstI.TP164155",11,1353,0.0359981804274706,0.158589108330575,0.158589108334158,0.149193094398755,0.563665291254436
"895","PstI.TP164661",11,1357,0,0,0,0,0
"896","PstI.TP165585",11,1359,0.425766796960005,0.282541589651134,0.282541589659283,0.441768029856112,0.166519939048573
"898","PstI.TP166018",11,1363,0,0,0,0,0
"905","PstI.TP168491",11,1382,0,0,0,0,0
"908","PstI.TP170196",11,1398,0.353993187862353,0.228933354430615,0.228933354430658,0.608799097222143,0.291668187227444
"912","PstI.TP174000",11,1429,0.98407621714668,0.331708936588187,0.331708936612026,0.0558331440647138,0.26973712247202
"917","PstI.TP177166",11,1456,0.171843128642379,0.381915253385602,0.381915253397813,1.15252949402609,0.00912872552499254
"928","PstI.TP180894",11,1482,0,0,0,0,0
"952","PstI.TP196680",11,1602,0.158780936673908,0.278814202081302,0.27881420207769,0.0205286353725113,0.0676910160030274
"965","PstI.TP201653",11,1648,0,0,0,0,0
