"","SNP","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","Adj.P.P.value","Ind.SNP","PS","Software","Method","Trait.name","PVE","MAF","QTN.effect","LOD.score","Genotype.for.code.1","Var_error","Var_phen..total.","X","P.value.1","MAF.1","PVE.1"
"10949","NsiI.TP424508",11,13910,0.000128535194597997,NA,106,NA,NA,0.0449598972677846,NA,0.0449598972677847,"124+36088im","PS_Y","GAPIT","MLM+SUPER","FD_1",2.15106155688615,0.398703844269167,NA,NA,NA,NA,NA,3427,1e-04,0.3987,2.151
"10950","NsiI.TP424508",11,13910,1.85604891213003e-05,NA,106,NA,NA,0.0111200511872715,NA,0.0111200511872715,"124+36088im","PS_Y","GAPIT","MLM+SUPER","FD_50",1.96422841998941,0.398703844269167,NA,NA,NA,NA,NA,3484,2e-05,0.3987,1.964
"10951","NsiI.TP424508",11,13910,0.000249322502602828,NA,106,NA,NA,0.042541562260447,NA,0.042541562260447,"124+36088im","PS_Y","GAPIT","MLM+SUPER","FM_50",2.25152214138572,0.398703844269167,NA,NA,NA,NA,NA,3860,2e-04,0.3987,2.252
"10952","NsiI.TP424508",11,13910,1.75501579086631e-05,NA,106,NA,NA,0.0121160748046281,NA,0.0121160748046281,"124+36088im","PS_Y","GAPIT","MLM+SUPER","fprind",1.99687164572878,0.398703844269167,NA,NA,NA,NA,NA,7370,2e-05,0.3987,1.997
"10953","NsiI.TP424508",11,13910,4.41620270246382e-05,NA,106,NA,NA,0.0417281693952906,NA,0.0417281693952906,"124+36088im","PS_Y","GAPIT","MLM+SUPER","fprinGW",1.9928616624763,0.398703844269167,NA,NA,NA,NA,NA,7106,4e-05,0.3987,1.993
"10954","NsiI.TP424508",11,13910,2.19061264457757e-05,NA,106,NA,NA,0.0142040742997541,NA,0.0142040742997541,"124+36088im","PS_Y","GAPIT","MLM+SUPER","fprinW",2.08823314155622,0.398703844269167,NA,NA,NA,NA,NA,7161,2e-05,0.3987,2.088
"10955","NsiI.TP424508",11,13910,4.38140348200015e-05,NA,106,NA,NA,0.0188670724730124,NA,0.0188670724730124,"124+36088im","PS_Y","GAPIT","MLM+SUPER","FW_50",2.0891309213687,0.398703844269167,NA,NA,NA,NA,NA,3990,4e-05,0.3987,2.089
"10956","NsiI.TP424508",11,13910,1.874855926162e-05,NA,106,NA,NA,0.00517736530178251,NA,0.00517736530178252,"124+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_1",2.22381995180944,0.398703844269167,NA,NA,NA,NA,NA,4248,2e-05,0.3987,2.224
"10957","NsiI.TP424508",11,13910,8.38062939958536e-05,NA,106,NA,NA,0.0247030822099688,NA,0.0247030822099688,"124+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_50",2.09712103294989,0.398703844269167,NA,NA,NA,NA,NA,4881,8e-05,0.3987,2.097
"10958","NsiI.TP424508",11,13910,4.97424017718792e-05,NA,106,NA,NA,0.0173992289077797,NA,0.0173992289077797,"124+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",1.88154570623078,0.398703844269167,NA,NA,NA,NA,NA,5065,5e-05,0.3987,1.882
"10959","NsiI.TP424508",11,13910,3.14792563932421e-05,NA,106,NA,NA,0.0402184829401926,NA,0.0402184829401927,"124+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_50",1.89776844001547,0.398703844269167,NA,NA,NA,NA,NA,5637,3e-05,0.3987,1.898
"10960","NsiI.TP424508",11,13910,6.20473637131625e-05,NA,106,NA,NA,0.0252467728412333,NA,0.0252467728412333,"124+36088im","PS_Y","GAPIT","MLM+SUPER","HW_1",2.15408769551961,0.398703844269167,NA,NA,NA,NA,NA,6748,6e-05,0.3987,2.154
"10961","NsiI.TP426523",11,13953,6.30166558505045e-05,NA,106,NA,NA,0.0300577990833115,NA,0.0300577990833115,"124+36088im","PS_Y","GAPIT","MLM+SUPER","FD_1",1.76137776210291,0.442255773734825,NA,NA,NA,NA,NA,3407,6e-05,0.4423,1.761
"10962","NsiI.TP426523",11,13953,0.000112343899641461,NA,106,NA,NA,0.026551620389136,NA,0.0265516203891359,"124+36088im","PS_Y","GAPIT","MLM+SUPER","FD_50",1.62023980260256,0.442255773734825,NA,NA,NA,NA,NA,3552,1e-04,0.4423,1.62
"10963","NsiI.TP426523",11,13953,6.57403788739588e-06,NA,106,NA,NA,0.0178986458968544,NA,0.0178986458968544,"124+36088im","PS_Y","GAPIT","MLM+SUPER","FM_50",1.44265406182248,0.442255773734825,NA,NA,NA,NA,NA,3716,7e-06,0.4423,1.443
"10964","NsiI.TP426523",11,13953,0.00014308139990214,NA,106,NA,NA,0.0315428356725441,NA,0.031542835672544,"124+36088im","PS_Y","GAPIT","MLM+SUPER","fprind",1.72166025076446,0.442255773734825,NA,NA,NA,NA,NA,7451,1e-04,0.4423,1.722
"10965","NsiI.TP426523",11,13953,4.48946274378492e-05,NA,106,NA,NA,0.0417281693952906,NA,0.0417281693952906,"124+36088im","PS_Y","GAPIT","MLM+SUPER","fprinGW",1.86766758672972,0.442255773734825,NA,NA,NA,NA,NA,7108,4e-05,0.4423,1.868
"10966","NsiI.TP426523",11,13953,2.0992954024306e-05,NA,106,NA,NA,0.0141574772678771,NA,0.0141574772678771,"124+36088im","PS_Y","GAPIT","MLM+SUPER","fprinW",1.72254258929377,0.442255773734825,NA,NA,NA,NA,NA,7159,2e-05,0.4423,1.723
"10967","NsiI.TP426523",11,13953,1.54032277806822e-05,NA,106,NA,NA,0.0134696092532806,NA,0.0134696092532806,"124+36088im","PS_Y","GAPIT","MLM+SUPER","FW_50",1.63440406587992,0.442255773734825,NA,NA,NA,NA,NA,3962,2e-05,0.4423,1.634
"10968","NsiI.TP426523",11,13953,3.41223616939971e-07,NA,106,NA,NA,0.00179033207336064,NA,0.00179033207336064,"124+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_1",1.50815186228884,0.442255773734825,NA,NA,NA,NA,NA,4158,3e-07,0.4423,1.508
"10969","NsiI.TP426523",11,13953,1.37281852704169e-05,NA,106,NA,NA,0.0120048404128039,NA,0.0120048404128039,"124+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_50",1.6285945760597,0.442255773734825,NA,NA,NA,NA,NA,4822,1e-05,0.4423,1.629
"10970","NsiI.TP426523",11,13953,5.43051609095565e-06,NA,106,NA,NA,0.0118720132608442,NA,0.0118720132608442,"124+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",1.6257623203162,0.442255773734825,NA,NA,NA,NA,NA,5002,5e-06,0.4423,1.626
"10971","NsiI.TP426523",11,13953,3.61061572932234e-05,NA,106,NA,NA,0.0204155288357845,NA,0.0204155288357845,"124+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",1.55139733068894,0.442255773734825,NA,NA,NA,NA,NA,5964,4e-05,0.4423,1.551
"10972","NsiI.TP426523",11,13953,3.10687290650088e-05,NA,106,NA,NA,0.0177186312672052,NA,0.0177186312672052,"124+36088im","PS_Y","GAPIT","MLM+SUPER","HW_1",1.62081497036347,0.442255773734825,NA,NA,NA,NA,NA,6731,3e-05,0.4423,1.621
"10973","NsiI.TP426590",9,2752496,3.36954279698501e-05,NA,114,NA,NA,0.00909982567438815,NA,0.00909982567438816,"124+36088im","PS_Y","GAPIT","MLM+SUPER","GS",1.3726881516641,0.360473377853035,NA,NA,NA,NA,NA,5779,3e-05,0.3605,1.373
"10974","NsiI.TP426936",3,62236290,0.00021630033980106,NA,106,NA,NA,0.0380833766063155,NA,0.0380833766063155,"124+36088im","PS_Y","GAPIT","MLM+SUPER","FD_50",0.940181316931292,0.15798978604748,NA,NA,NA,NA,NA,3590,2e-04,0.158,0.9402
"10975","NsiI.TP426936",3,62236290,0.000178697484281088,NA,106,NA,NA,0.0387433867985957,NA,0.0387433867985956,"124+36088im","PS_Y","GAPIT","MLM+SUPER","FM_50",0.796810584461398,0.15798978604748,NA,NA,NA,NA,NA,3828,2e-04,0.158,0.7968
"10976","NsiI.TP426936",3,62236290,0.000186306380980346,NA,106,NA,NA,0.0364743402883463,NA,0.0364743402883462,"124+36088im","PS_Y","GAPIT","MLM+SUPER","fprind",0.920150978747904,0.15798978604748,NA,NA,NA,NA,NA,7466,2e-04,0.158,0.9202
"10977","NsiI.TP426936",3,62236290,0.000241066673496227,NA,106,NA,NA,0.0405393789262822,NA,0.0405393789262822,"124+36088im","PS_Y","GAPIT","MLM+SUPER","fprinW",0.796842330831354,0.15798978604748,NA,NA,NA,NA,NA,7277,2e-04,0.158,0.7968
"10978","NsiI.TP426936",3,62236290,2.09628018920384e-06,NA,106,NA,NA,0.00267352287300773,NA,0.00267352287300773,"124+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_1",0.507082241016568,0.15798978604748,NA,NA,NA,NA,NA,4173,2e-06,0.158,0.5071
"10979","NsiI.TP426936",3,62236290,0.000204603997075917,NA,106,NA,NA,0.0240640267837308,NA,0.0240640267837308,"124+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",0.849592766428317,0.15798978604748,NA,NA,NA,NA,NA,5212,2e-04,0.158,0.8496
"10980","NsiI.TP426936",3,62236290,0.000294085054345223,NA,106,NA,NA,0.0279084088435707,NA,0.0279084088435707,"124+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",0.65640253571839,0.15798978604748,NA,NA,NA,NA,NA,6197,3e-04,0.158,0.6564
"10981","NsiI.TP427131",11,13977,2.49881533508811e-05,NA,106,NA,NA,0.0192805651472652,NA,0.0192805651472651,"124+36088im","PS_Y","GAPIT","MLM+SUPER","FD_1",0.186236602973645,0.488726499468993,NA,NA,NA,NA,NA,3386,2e-05,0.4887,0.1862
"10982","NsiI.TP427131",11,13977,0.000166709710146428,NA,106,NA,NA,0.0336420195075491,NA,0.0336420195075492,"124+36088im","PS_Y","GAPIT","MLM+SUPER","FD_50",0.00682674786715718,0.488726499468993,NA,NA,NA,NA,NA,3571,2e-04,0.4887,0.006827
"10983","NsiI.TP427131",11,13977,0.000170799754817715,NA,106,NA,NA,0.0346610829089646,NA,0.0346610829089646,"124+36088im","PS_Y","GAPIT","MLM+SUPER","fprind",0.00467394997615535,0.488726499468993,NA,NA,NA,NA,NA,7459,2e-04,0.4887,0.004674
"10984","NsiI.TP427131",11,13977,0.000136920189693878,NA,106,NA,NA,0.0355640025389028,NA,0.0355640025389029,"124+36088im","PS_Y","GAPIT","MLM+SUPER","fprinW",0.00100189526880887,0.488726499468993,NA,NA,NA,NA,NA,7222,1e-04,0.4887,0.001002
"10985","NsiI.TP427131",11,13977,7.36847736137101e-05,NA,106,NA,NA,0.0460249131186207,NA,0.0460249131186207,"124+36088im","PS_Y","GAPIT","MLM+SUPER","FW_1",0.168161794358194,0.488726499468993,NA,NA,NA,NA,NA,3932,7e-05,0.4887,0.1682
"10986","NsiI.TP427131",11,13977,0.000110065367579448,NA,106,NA,NA,0.0269855593745723,NA,0.0269855593745723,"124+36088im","PS_Y","GAPIT","MLM+SUPER","FW_50",0.00259375185516337,0.488726499468993,NA,NA,NA,NA,NA,4039,1e-04,0.4887,0.002594
"10987","NsiI.TP427131",11,13977,0.000113060888717904,NA,106,NA,NA,0.0125878204656139,NA,0.0125878204656139,"124+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_1",0.156760801174186,0.488726499468993,NA,NA,NA,NA,NA,4388,1e-04,0.4887,0.1568
"10988","NsiI.TP427131",11,13977,7.10984469454206e-05,NA,106,NA,NA,0.0236100842679261,NA,0.0236100842679261,"124+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_50",0.00267530165523566,0.488726499468993,NA,NA,NA,NA,NA,4871,7e-05,0.4887,0.002675
"10989","NsiI.TP427131",11,13977,0.000125772560332038,NA,106,NA,NA,0.0201723848464282,NA,0.0201723848464283,"124+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",0.0886949761427356,0.488726499468993,NA,NA,NA,NA,NA,5152,1e-04,0.4887,0.08869
"10990","NsiI.TP427131",11,13977,0.000101681035761716,NA,106,NA,NA,0.0483770781607682,NA,0.0483770781607683,"124+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_50",0.00655213570941531,0.488726499468993,NA,NA,NA,NA,NA,5671,1e-04,0.4887,0.006552
"10991","NsiI.TP427131",11,13977,4.42976332086261e-05,NA,106,NA,NA,0.0322806697109749,NA,0.0322806697109749,"124+36088im","PS_Y","GAPIT","MLM+SUPER","HD_1",0.135740951556889,0.488726499468993,NA,NA,NA,NA,NA,5888,4e-05,0.4887,0.1357
"10992","NsiI.TP427131",11,13977,0.000293808193175147,NA,106,NA,NA,0.0279084088435707,NA,0.0279084088435707,"124+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",0.079875523423177,0.488726499468993,NA,NA,NA,NA,NA,6195,3e-04,0.4887,0.07988
"10993","NsiI.TP427131",11,13977,1.62412275992e-05,NA,106,NA,NA,0.0134888039587932,NA,0.0134888039587931,"124+36088im","PS_Y","GAPIT","MLM+SUPER","HW_1",0.173030685313339,0.488726499468993,NA,NA,NA,NA,NA,6714,2e-05,0.4887,0.173
"10994","NsiI.TP427151",9,53356975,0.000204755430655233,NA,114,NA,NA,0.0358103597853959,NA,0.0358103597853959,"124+36088im","PS_Y","GAPIT","MLM+SUPER","Lg",2.04958297730353,0.142223915055484,NA,NA,NA,NA,NA,6990,2e-04,0.1422,2.05
"10995","NsiI.TP427564",4,63741434,0.000237188290915032,NA,114,NA,NA,0.0385671991918316,NA,0.0385671991918315,"124+36088im","PS_Y","GAPIT","MLM+SUPER","Lg",0.306760561243952,0.0501768117282367,NA,NA,NA,NA,NA,7000,2e-04,0.05018,0.3068
"10996","NsiI.TP427815",11,13987,3.53515227429328e-07,NA,114,NA,NA,0.000551772369087618,NA,0.000551772369087619,"124+36088im","PS_Y","GAPIT","MLM+SUPER","Lg",0.0326631071377657,0.14573428441354,NA,NA,NA,NA,NA,6856,4e-07,0.1457,0.03266
"10997","NsiI.TP428306",11,13996,0.000951216039126244,NA,106,NA,NA,0.0421977338045262,NA,0.0421977338045262,"124+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",1.16057349612712,0.17700257165297,NA,NA,NA,NA,NA,6511,0.001,0.177,1.161
"10998","NsiI.TP428321",11,13997,0.000184197556368671,NA,114,NA,NA,0.0337838026703452,NA,0.0337838026703453,"124+36088im","PS_Y","GAPIT","MLM+SUPER","Lg",0.603205656658015,0.171880644235505,NA,NA,NA,NA,NA,6982,2e-04,0.1719,0.6032
"10999","NsiI.TP428565",3,70558346,4.0338269024624e-10,NA,114,NA,NA,1.32279268698998e-06,NA,1.32279268698998e-06,"124+36088im","PS_Y","GAPIT","MLM+SUPER","GS",0.0110848536650856,0.339005221550893,NA,NA,NA,NA,NA,5690,4e-10,0.339,0.01108
"11000","NsiI.TP428969",11,14012,2.62915093997497e-06,NA,114,NA,NA,0.00157858127806498,NA,0.00157858127806499,"124+36088im","PS_Y","GAPIT","MLM+SUPER","GS",2.26860775372153,0.0862364486084686,NA,NA,NA,NA,NA,5725,3e-06,0.08624,2.269
"11001","NsiI.TP429188",1,78510261,0.000334345950309375,NA,106,NA,NA,0.0449806751816212,NA,0.0449806751816213,"124+36088im","PS_Y","GAPIT","MLM+SUPER","FW_50",0.363190366301681,0.405075410196549,NA,NA,NA,NA,NA,4127,3e-04,0.4051,0.3632
"11002","NsiI.TP429188",1,78510261,0.000198199113763448,NA,106,NA,NA,0.0178678884895886,NA,0.0178678884895886,"124+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_1",0.458994764493743,0.405075410196549,NA,NA,NA,NA,NA,4444,2e-04,0.4051,0.459
"11003","NsiI.TP429188",1,78510261,3.82560080366578e-05,NA,106,NA,NA,0.0173992289077797,NA,0.0173992289077797,"124+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",0.41831953864754,0.405075410196549,NA,NA,NA,NA,NA,5043,4e-05,0.4051,0.4183
"11004","NsiI.TP429188",1,78510261,0.00025193013463344,NA,106,NA,NA,0.0271054274348831,NA,0.0271054274348831,"124+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",0.198690648444262,0.405075410196549,NA,NA,NA,NA,NA,6164,3e-04,0.4051,0.1987
"11005","NsiI.TP429188",1,78510261,0.000208884719513088,NA,106,NA,NA,0.0444617286457757,NA,0.0444617286457757,"124+36088im","PS_Y","GAPIT","MLM+SUPER","HW_1",0.39462367952371,0.405075410196549,NA,NA,NA,NA,NA,6807,2e-04,0.4051,0.3946
"11006","NsiI.TP430255",11,14038,0.000404457872446054,NA,114,NA,NA,0.0488965337592156,NA,0.0488965337592156,"124+36088im","PS_Y","GAPIT","MLM+SUPER","Lg",1.73117838106568,0.211237216464614,NA,NA,NA,NA,NA,7057,4e-04,0.2112,1.731
"11007","NsiI.TP430591",11,14044,7.91693695245614e-06,NA,114,NA,NA,0.00441899838320711,NA,0.00441899838320711,"124+36088im","PS_Y","GAPIT","MLM+SUPER","Lg",9.64976712653405,0.0531118839739043,NA,NA,NA,NA,NA,6887,8e-06,0.05311,9.65
"11008","NsiI.TP432383",11,14083,0.000273491713360385,NA,106,NA,NA,0.0274895847061162,NA,0.0274895847061162,"124+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",0.0642262286573069,0.191323842378062,NA,NA,NA,NA,NA,5251,3e-04,0.1913,0.06423
"11009","NsiI.TP432637",2,65336133,0.000164169337847256,NA,112,NA,NA,0.049837718594478,NA,0.0498377185944779,"124+36088im","PS_Y","GAPIT","MLM+SUPER","ADD",0.341922899491775,0.437990107146454,NA,NA,NA,NA,NA,3261,2e-04,0.438,0.3419
"11010","NsiI.TP432827",11,14094,5.04223610712843e-05,NA,114,NA,NA,0.0119169389220187,NA,0.0119169389220187,"124+36088im","PS_Y","GAPIT","MLM+SUPER","GS",0.616572946154709,0.186128106904808,NA,NA,NA,NA,NA,5793,5e-05,0.1861,0.6166
"11011","NsiI.TP43297",11,9670,0.000787034148208659,NA,106,NA,NA,0.0383774235020557,NA,0.0383774235020557,"124+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_1",1.15334576512588,0.356119214710764,NA,NA,NA,NA,NA,4691,8e-04,0.3561,1.153
"11012","NsiI.TP43297",11,9670,0.000538928383975383,NA,106,NA,NA,0.0339370721662312,NA,0.0339370721662312,"124+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",1.43113794867528,0.356119214710764,NA,NA,NA,NA,NA,6337,5e-04,0.3561,1.431
"11013","NsiI.TP433359",10,6012505,7.51812809475864e-05,NA,106,NA,NA,0.0224125650497612,NA,0.0224125650497612,"124+36088im","PS_Y","GAPIT","MLM+SUPER","FD_50",0.0578433313356619,0.111578858593806,NA,NA,NA,NA,NA,3529,8e-05,0.1116,0.05784
"11014","NsiI.TP433359",10,6012505,7.14444449141608e-06,NA,106,NA,NA,0.0178986458968544,NA,0.0178986458968544,"124+36088im","PS_Y","GAPIT","MLM+SUPER","FM_50",0.00519330097040657,0.111578858593806,NA,NA,NA,NA,NA,3717,7e-06,0.1116,0.005193
"11015","NsiI.TP433359",10,6012505,7.21672455625794e-05,NA,106,NA,NA,0.0230882380498623,NA,0.0230882380498623,"124+36088im","PS_Y","GAPIT","MLM+SUPER","fprind",0.0535011067583882,0.111578858593806,NA,NA,NA,NA,NA,7414,7e-05,0.1116,0.0535
"11016","NsiI.TP433359",10,6012505,5.81453977403243e-05,NA,106,NA,NA,0.0242124819733281,NA,0.0242124819733281,"124+36088im","PS_Y","GAPIT","MLM+SUPER","fprinW",0.0735129649352926,0.111578858593806,NA,NA,NA,NA,NA,7184,6e-05,0.1116,0.07351
"11017","NsiI.TP433359",10,6012505,2.3536817312736e-05,NA,106,NA,NA,0.0163649852198892,NA,0.0163649852198892,"124+36088im","PS_Y","GAPIT","MLM+SUPER","FW_50",0.0749651416990531,0.111578858593806,NA,NA,NA,NA,NA,3969,2e-05,0.1116,0.07497
"11018","NsiI.TP433359",10,6012505,1.77948004688883e-05,NA,106,NA,NA,0.00496626378192358,NA,0.00496626378192357,"124+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_1",0.00790385712809353,0.111578858593806,NA,NA,NA,NA,NA,4247,2e-05,0.1116,0.007904
"11019","NsiI.TP433359",10,6012505,1.28553290270929e-05,NA,106,NA,NA,0.0120048404128039,NA,0.0120048404128039,"124+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_50",0.0537343984448498,0.111578858593806,NA,NA,NA,NA,NA,4820,1e-05,0.1116,0.05373
"11020","NsiI.TP433359",10,6012505,0.00108820280041853,NA,106,NA,NA,0.0475798537769662,NA,0.0475798537769662,"124+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",0.0176513475164606,0.111578858593806,NA,NA,NA,NA,NA,5590,0.001,0.1116,0.01765
"11021","NsiI.TP433359",10,6012505,0.000148336447073875,NA,106,NA,NA,0.0248481746228625,NA,0.0248481746228626,"124+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",0.0368063427796032,0.111578858593806,NA,NA,NA,NA,NA,6077,1e-04,0.1116,0.03681
"11022","NsiI.TP433543",9,9611249,0.000295299571215247,NA,106,NA,NA,0.0423327265096219,NA,0.0423327265096218,"124+36088im","PS_Y","GAPIT","MLM+SUPER","FD_50",0.888005497956102,0.210602481722016,NA,NA,NA,NA,NA,3624,3e-04,0.2106,0.888
"11023","NsiI.TP433543",9,9611249,3.81631689366117e-05,NA,106,NA,NA,0.0255815235599817,NA,0.0255815235599817,"124+36088im","PS_Y","GAPIT","MLM+SUPER","FM_50",0.718013618346655,0.210602481722016,NA,NA,NA,NA,NA,3746,4e-05,0.2106,0.718
"11024","NsiI.TP433543",9,9611249,0.000332330049041267,NA,106,NA,NA,0.0459756034860271,NA,0.0459756034860271,"124+36088im","PS_Y","GAPIT","MLM+SUPER","fprind",0.869195312478595,0.210602481722016,NA,NA,NA,NA,NA,7521,3e-04,0.2106,0.8692
"11025","NsiI.TP433543",9,9611249,0.000154692426232348,NA,106,NA,NA,0.0368927373616311,NA,0.0368927373616311,"124+36088im","PS_Y","GAPIT","MLM+SUPER","fprinW",0.768541482698058,0.210602481722016,NA,NA,NA,NA,NA,7231,2e-04,0.2106,0.7685
"11026","NsiI.TP433543",9,9611249,0.000257478899959109,NA,106,NA,NA,0.0395011781375864,NA,0.0395011781375863,"124+36088im","PS_Y","GAPIT","MLM+SUPER","FW_50",0.774625004096879,0.210602481722016,NA,NA,NA,NA,NA,4103,3e-04,0.2106,0.7746
"11027","NsiI.TP433543",9,9611249,0.000313605267294523,NA,106,NA,NA,0.022916770423968,NA,0.022916770423968,"124+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_1",0.927617081462046,0.210602481722016,NA,NA,NA,NA,NA,4512,3e-04,0.2106,0.9276
"11028","NsiI.TP433543",9,9611249,0.000690269511677068,NA,106,NA,NA,0.039083237592511,NA,0.039083237592511,"124+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",1.06634731434579,0.210602481722016,NA,NA,NA,NA,NA,5452,7e-04,0.2106,1.066
"11029","NsiI.TP433543",9,9611249,0.00118529883680602,NA,106,NA,NA,0.0467595935109311,NA,0.046759593510931,"124+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",1.12004233152526,0.210602481722016,NA,NA,NA,NA,NA,6586,0.001,0.2106,1.12
"11030","NsiI.TP433644",11,14118,0.000114242477457301,NA,106,NA,NA,0.0428148164802119,NA,0.0428148164802119,"124+36088im","PS_Y","GAPIT","MLM+SUPER","FD_1",0.0429478362548075,0.115863160937056,NA,NA,NA,NA,NA,3422,1e-04,0.1159,0.04295
"11031","NsiI.TP433644",11,14118,8.61943566593302e-05,NA,106,NA,NA,0.0303954742038845,NA,0.0303954742038846,"124+36088im","PS_Y","GAPIT","MLM+SUPER","FM_50",0.00788277778660585,0.115863160937056,NA,NA,NA,NA,NA,3780,9e-05,0.1159,0.007883
"11032","NsiI.TP433644",11,14118,0.000301776148290416,NA,106,NA,NA,0.043503221699556,NA,0.0435032216995561,"124+36088im","PS_Y","GAPIT","MLM+SUPER","fprinW",0.0100178301948518,0.115863160937056,NA,NA,NA,NA,NA,7301,3e-04,0.1159,0.01002
"11033","NsiI.TP433644",11,14118,0.000137571585508526,NA,106,NA,NA,0.0313830693411362,NA,0.0313830693411363,"124+36088im","PS_Y","GAPIT","MLM+SUPER","FW_50",0.0124171613959536,0.115863160937056,NA,NA,NA,NA,NA,4047,1e-04,0.1159,0.01242
"11034","NsiI.TP433644",11,14118,1.44367473336847e-05,NA,106,NA,NA,0.00470376499243944,NA,0.00470376499243943,"124+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_1",0.0241407654934486,0.115863160937056,NA,NA,NA,NA,NA,4233,1e-05,0.1159,0.02414
"11035","NsiI.TP433644",11,14118,6.97619429802617e-05,NA,106,NA,NA,0.0236100842679261,NA,0.0236100842679261,"124+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_50",0.0118825247155816,0.115863160937056,NA,NA,NA,NA,NA,4869,7e-05,0.1159,0.01188
"11036","NsiI.TP433644",11,14118,3.47330419974183e-05,NA,106,NA,NA,0.0173992289077797,NA,0.0173992289077797,"124+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",0.0497704196345365,0.115863160937056,NA,NA,NA,NA,NA,5040,3e-05,0.1159,0.04977
"11037","NsiI.TP433644",11,14118,1.03858929993875e-05,NA,106,NA,NA,0.0136231758472965,NA,0.0136231758472966,"124+36088im","PS_Y","GAPIT","MLM+SUPER","HM_1",0.000106318555675951,0.115863160937056,NA,NA,NA,NA,NA,5941,1e-05,0.1159,0.0001063
"11038","NsiI.TP433644",11,14118,4.47259033316815e-05,NA,106,NA,NA,0.0225642182308333,NA,0.0225642182308333,"124+36088im","PS_Y","GAPIT","MLM+SUPER","HW_1",0.0702496962640969,0.115863160937056,NA,NA,NA,NA,NA,6737,4e-05,0.1159,0.07025
"11039","NsiI.TP43469",3,69599897,0.000166695568400709,NA,106,NA,NA,0.0160186503348872,NA,0.0160186503348872,"124+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_1",0.504844397128861,0.158936016561339,NA,NA,NA,NA,NA,4426,2e-04,0.1589,0.5048
"11040","NsiI.TP435268",11,14153,0.000135518633285442,NA,106,NA,NA,0.0461423233896135,NA,0.0461423233896136,"124+36088im","PS_Y","GAPIT","MLM+SUPER","FD_1",0.0324028964621483,0.139330206199985,NA,NA,NA,NA,NA,3429,1e-04,0.1393,0.0324
"11041","NsiI.TP435268",11,14153,0.000178576464248662,NA,106,NA,NA,0.0167313391539265,NA,0.0167313391539264,"124+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_1",0.0288466808276913,0.139330206199985,NA,NA,NA,NA,NA,4433,2e-04,0.1393,0.02885
"11042","NsiI.TP435268",11,14153,0.000299968373487973,NA,106,NA,NA,0.0428104080697183,NA,0.0428104080697182,"124+36088im","PS_Y","GAPIT","MLM+SUPER","GFW_50",0.0699055904037929,0.139330206199985,NA,NA,NA,NA,NA,4975,3e-04,0.1393,0.06991
"11043","NsiI.TP435268",11,14153,0.00084971874994147,NA,106,NA,NA,0.0428092697888164,NA,0.0428092697888164,"124+36088im","PS_Y","GAPIT","MLM+SUPER","GHW_1",0.00557962500064506,0.139330206199985,NA,NA,NA,NA,NA,5509,8e-04,0.1393,0.00558
"11044","NsiI.TP435268",11,14153,3.64845302844802e-05,NA,106,NA,NA,0.0195333707649603,NA,0.0195333707649603,"124+36088im","PS_Y","GAPIT","MLM+SUPER","HW_1",0.0221960005452706,0.139330206199985,NA,NA,NA,NA,NA,6734,4e-05,0.1393,0.0222
