"","Name","Chromosome","Position","CmDW_g","Cml_cm","CmD_BI_mm","CmD_LI_mm","CmN.","Bcirc_cm","Yld_kg","SDW_kg","CCirc_cm","Lg","GS","FD","SRD","ADD","mc","Yld_1","Yld","AIL","CmDW.V","rrBLUP.CmDW_g","rrBLUP.Cml_cm","rrBLUP.CmD_BI_mm","rrBLUP.CmD_LI_mm","rrBLUP.CmN.","rrBLUP.Bcirc_cm","rrBLUP.Yld_kg","rrBLUP.SDW_kg","rrBLUP.CCirc_cm","rrBLUP.Lg","rrBLUP.GS","rrBLUP.FD","rrBLUP.SRD","rrBLUP.ADD","rrBLUP.mc","rrBLUP.Yld_1","rrBLUP.Yld"
"1238","PstI.TP13101",10,5083417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2850","PstI.TP831544",10,5137704,0.793709273060342,0.551032432679257,0.967808614066706,1.20992616727835,0.229686247679022,1.23654679018221,0.282623177945134,0.361697843304848,0.161840878144136,0.765050906653053,0.0370254069288556,0.177059647442382,0.102687708824231,0.56139585967697,1.39405721010461,0.382208176054672,0.382208176038447,0.35488734583199,1.05460284604535,0.160801733741662,0.281169084828691,0.107693969744113,0.0616699835698928,0.589269214102582,0.0580033677269756,0.521647129679419,0.434812636155659,0.688904658999081,0.171770703106258,0.918278874114428,0.665181791657606,0.789427572787614,0.274539058713181,0.0403592223804333,0.414755184949758,0.414755184965252
"2159","PstI.TP531549",10,5158579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"255","NsiI.TP433337",10,5399831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"675","PstI.TP1027226",10,5400847,0.319467011254585,0.809252097739991,0.4993900332837,0.113518537910946,0.0715164134675038,0.58415900429229,0.433880019856446,0.318115273594134,0.186457895771776,0.0753367352814689,0.296852159377614,0.17459798963533,0.172885016401301,0.850359210019529,1.02463395247176,0.34817849636581,0.348178496368126,0.742639912010596,0.194432574126871,0.479217852623162,0.155148614727298,0.316672220043851,0.769983576816028,0.848171326563695,0.260519955733035,0.368230688655166,0.480711737515685,0.650941715648753,0.840743008980787,0.504833121392718,0.668962865277442,0.671606643641825,0.141136970141793,0.0944856918692385,0.448560992096376,0.448560992093984
"3281","PstI.TP99687",10,5558897,0.938246152156674,0.843763205156886,0.580572734122845,0.526154655112235,0.0702227261151991,0.179051243056437,0.444279730707004,0.624792128231237,0.351717303152218,0.167926747884468,0.25106282789951,0.121690572097996,0.320953542665965,0.00715968327798274,0.86088964146949,0.598567156776369,0.598567156768427,1.19663411462736,0.654515866931013,0.115279968156889,0.14329689987229,0.26268015620778,0.297745594903477,0.850701647516588,0.662138372394081,0.359517693866271,0.237250901743134,0.444920787096185,0.679318203032385,0.56096681700849,0.755630410553034,0.477580358634629,0.983649366798554,0.137755947593258,0.252018744235729,0.252018744240337
"2315","PstI.TP604956",10,5628757,0.985488932929442,0.787764767363707,1.37552881169886,0.792552801148721,0.813512675110054,0.524753317831641,0.439678400678021,0.299759120442867,0.151223822387576,0.0848935717093947,0.149389520347561,0.354136308155108,0.111395174126053,0.44293810683377,0.0124048708522188,0.430099298060097,0.430099298056814,0.0815131167638341,1.11009275339131,0.103397744936133,0.163017876873661,0.042118334393943,0.161230499277001,0.153633995379765,0.298707881787909,0.3633470172019,0.501465292064829,0.705953633104351,0.822444173583253,0.708941630325188,0.442449482874865,0.773757418448185,0.360630034289936,0.971840803148265,0.371450290163459,0.371450290166266
"870","PstI.TP1126063",10,5769848,2.0707527588897,1.16219870538877,2.26491573032476,1.62210660577074,1.2431240228135,0.474755699984489,1.18525036356661,1.10788135643,0.788853421645099,0.0489986558680275,0.0135316107429782,0.108462599825726,0.848532643202709,0.763318305793526,0.65033690270397,1.16543893595249,1.1654389359507,0.230002531138317,2.31017472010183,0.00849664045760458,0.068833728515169,0.00543355752981055,0.0238722522153603,0.0571315461056934,0.335153917450459,0.0652754142222792,0.0780043179008328,0.162609748590037,0.89330824849861,0.969322713197016,0.778999896864531,0.141731817648723,0.172457344365528,0.223698513047771,0.0683220775596274,0.0683220775599095
"2861","PstI.TP833712",10,5951604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1992","PstI.TP447641",10,6043610,0.0614488771131095,0.161398990814936,0.242789384354674,0.0483345334346191,0.787140227391275,0.166286262654053,0.00395263086649957,0.00840125738471929,0.229845092766517,0.295890626639337,0.137863730385046,0.0994889257035971,0.525882795818232,0.371326485329704,0.170408487762942,0.00341380666604559,0.0034138066728128,1.82972913642432,0.0620883314963382,0.86806275510957,0.689605964623002,0.571755848418908,0.894675339066359,0.163252474421613,0.681889082799259,0.990940022274243,0.98084129626044,0.589053725745961,0.50595206567156,0.728008197570976,0.795263544105395,0.297932035788169,0.425278585394853,0.675447365698693,0.992170233231661,0.992170233216201
"1341","PstI.TP169712",10,6068006,0.495029517367234,0.195873193018113,0.563724084705478,0.254542050221278,0.434668085276548,0.00927880344484251,0.482070012769749,0.366885958266523,0.147730993768799,0.292555051239724,0.021527538250957,0.133121114454855,0.174700138468756,0.0802040196136277,0.435377094570886,0.408632655182025,0.408632655177233,0.19148784285914,0.510727233723705,0.31986777001757,0.636981482073585,0.273071210359164,0.556490749870928,0.367563107656268,0.978861385331592,0.329556579959964,0.429649233887288,0.711654182692661,0.509852964433147,0.951639503532379,0.736001815380652,0.668805539445544,0.831373123104061,0.366963530503636,0.390271955791433,0.390271955795739
"1086","PstI.TP1212372",10,6070004,1.7644584396443,0.860968071228034,1.50042603382461,1.07178375733937,1.25607027497204,1.8006945781287,1.69471054683244,1.92491458400808,1.46442279192463,2.19626675542995,0.00864388082510287,0.135980889312616,1.73689858297408,0.115560330030383,0.0517842250431072,1.83246954671462,1.83246954671044,0.287401245241228,1.67741554803685,0.0172005193589211,0.137731072328551,0.0315917705283313,0.0847649368220792,0.0554535973956368,0.0158236045864009,0.0201971203417536,0.0118873600217883,0.0343223652043481,0.00636404503955694,0.980293491399119,0.731171257223748,0.0183274235683986,0.766372072169421,0.887596896323137,0.0147072154066725,0.0147072154068138
"3024","PstI.TP891531",10,6298803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"915","PstI.TP114415",10,6298864,0.892921920206057,0.895782397277666,1.23415953671013,0.956844347999655,0.341843106255377,0.301601851096454,0.509169586216236,0.59738395257841,0.900048367486118,0.184120858948457,0.203733549258227,0.0308444545166773,0.27631783646904,0.0142326321776151,0.117038536489738,0.490665552388571,0.490665552390789,0.458594740045186,0.997659189667589,0.127961133887597,0.127121088433513,0.0583230816913532,0.110447439477977,0.455152459375274,0.499342060367604,0.309621003431239,0.252706287402572,0.12587852127603,0.654454022013652,0.625556369854175,0.931441417728897,0.529275953884165,0.967759331901599,0.763768008726432,0.323098132350426,0.323098132348777
"1545","PstI.TP265447",10,6324176,0.0726746406381838,0.609007296707556,0.599420100887902,0.0278865269712404,0.036448285703582,0.289130015601702,0.276132259962394,0.293164960100004,0.404666367366253,0.0178091916650724,0.0705183616511645,0.186079606706712,0.57826834614946,0.147638922774553,0.677714070822885,0.278456876549918,0.278456876548835,0.681255318722406,0.116331769012235,0.845912337964416,0.246032626714515,0.251524271096334,0.937807006355571,0.91949995918478,0.513889784346307,0.529502164842147,0.509137446272333,0.393852523680422,0.959822239122834,0.850122749863224,0.651508960730187,0.264077654410431,0.71180507029734,0.210032223081827,0.52667550875991,0.526675508761224
"1566","PstI.TP275384",10,6327741,0.247223058836668,0.089809659872965,0.319676971324607,0.338180474980869,0.125767089177848,0.124728734466421,0.331883392755133,0.117778744611449,0.731768308541769,0.61616565793806,0.213359945456103,0.172081782338457,0.988953378226309,0.574873479411207,1.49996370140136,0.196103822530997,0.19610382253272,0.194329491603681,0.402858595888131,0.565948536445009,0.813186836998814,0.47898623030143,0.459007228613369,0.748570849171525,0.750362748547103,0.465711119290049,0.762467357224846,0.185452072651372,0.242010574189275,0.611843082892038,0.672849939447681,0.102576203651232,0.266150030690691,0.0316254197631665,0.63664330663048,0.636643306627954
"1508","PstI.TP250354",10,6510934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"86","NsiI.TP216159",10,6514871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2763","PstI.TP797039",10,6739376,0.63068786081834,0.360947009434866,0.508080451936925,0.797798403653333,0.340798044213171,1.16112343499531,0.682883866855189,0.663333094346843,0.352334195475985,0.784149075693901,0.275854222369195,0.136087568860895,0.0968533051828918,1.35478421491249,0.189465770414682,0.745350882478244,0.745350882484033,0.21052554449841,0.732862079091328,0.234051882842329,0.435565016033132,0.3103984529707,0.159294799035409,0.456249031728417,0.0690043652049404,0.207546843689982,0.21710354035786,0.444289249307543,0.164380737391257,0.529841263425459,0.730991675296199,0.800104466494491,0.0441789902117693,0.646448942856069,0.179741812814217,0.179741812811821
"2449","PstI.TP673266",10,7053304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2115","PstI.TP510424",10,7091437,0.938424951090864,1.2739246591069,0.874315015206863,0.597448899430294,0.89439547892947,1.20054064649109,0.999974387169035,0.846978556867542,0.743019772821352,0.156065628715656,0.0172906659619188,0.151305747155796,0.337382903832368,0.184759847083693,0.14923025609103,0.950579330176972,0.950579330179951,0.309565219183496,0.718834200943063,0.115232517190053,0.0532200576785652,0.133562636942581,0.252668499101418,0.12752769822148,0.0630172364136063,0.100005897746187,0.142239901582433,0.180709184976932,0.698126898169032,0.960968902850661,0.705820475453151,0.459850958621772,0.653491815773494,0.709201660723667,0.112052272773699,0.11205227277293
"2299","PstI.TP594696",10,7119016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1127","PstI.TP123530",10,7243969,0.738316232583793,0.820292900251082,0.740358626901584,0.613930648507273,0.910378202215475,0.0156670189730909,0.722387033662814,0.660906830663347,0.672126625675509,1.5682628138674,0.970044562634421,0.984052187577032,1.20475030716566,0.192335869976905,0.250717250357921,0.589700365603182,0.5897003655851,0.119454425423259,0.629685862603648,0.182676956503914,0.151254080487251,0.181819882638009,0.243259243318283,0.122919786649389,0.964568291233266,0.189501637168724,0.218319822383367,0.212751864260644,0.0270232255521359,0.10714093630777,0.103740374731947,0.0624093548072911,0.64219087457614,0.561413368117012,0.257216979733591,0.257216979744301
"615","PstI.TP100648",10,7512918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1292","PstI.TP149587",10,7615825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"85","NsiI.TP215678",10,7915314,0.193751080104192,0.0423765620531602,0.31123940305465,0.0831472298836274,0.765213875894947,0.450655469116731,0.151265106901421,0.00400714782082743,0.0363521305835454,0.763701831082366,0.251667828856877,0.435952012169674,1.01018544461749,0.350902268410371,0.312996714254463,0.156071734106463,0.156071734103904,1.00537989002244,0.281948288314237,0.640101610515883,0.907033730860689,0.488383065961104,0.825757962462778,0.171706258148218,0.354278282729761,0.705886527560712,0.990815637453401,0.919703563930159,0.172305114578408,0.560185897167229,0.366478066794147,0.0976820027773951,0.44575654807074,0.486410885720607,0.698117083843123,0.698117083847237
"815","PstI.TP1099085",10,7953720,0.422491182042829,0.409754537895156,0.387738794640462,0.160225632323138,0.706021975801958,0.510074449952807,0.256384039801231,0.191759936177743,0.171566881518847,0.203046723492355,0.69895242530539,0.153512213393314,0.830246183706971,0.237274365314301,0.36766331227544,0.269272807987998,0.269272807998435,0.0765982967430408,0.361784032919132,0.378014812473211,0.38926509444387,0.409506882595758,0.691471632053377,0.196778671490897,0.30897657167574,0.554135482918994,0.643043072326993,0.673648145406047,0.62654645416062,0.200008095606618,0.702243594698689,0.147827017995965,0.579062758250424,0.428880882368589,0.537931767204052,0.537931767191125
"121","NsiI.TP27348",10,8026434,0.0557587716064486,0.0149579296236442,0.122481526211958,0.209422828159486,0.448722301876094,0.0274261353119205,0.024056014696846,0.0781577525963015,0.19861168714512,0.293144811617343,0.187610624706884,0.710690822755562,0.164996145769049,0.578627862249073,0.284066988344834,0.0836600969768824,0.0836600969832799,0.561820777911496,0.169465244785204,0.879510904548223,0.966144465471634,0.754255479284228,0.617414993532,0.355858790330567,0.938801694232862,0.946115124886042,0.835299549932225,0.632977558473607,0.509161067537167,0.649216240333461,0.194674548999764,0.683917716815456,0.263859137052764,0.519915795227181,0.824783383830689,0.824783383818539
"1949","PstI.TP429801",10,8035175,0.30762121788604,0.180493273403046,0.138993065404134,0.215489932164344,0.074413013665834,0.140641687084909,0.462906105944917,0.276120303510414,0.385116251439299,0.99257448023264,0.466610324106294,0.402904733980135,0.486801339833116,0.418496262112028,0.394763701740712,0.373626818926471,0.373626818927803,0.270132817288465,0.220227224420381,0.492468868964076,0.659943455759454,0.726117551622466,0.608849659980022,0.842533128394906,0.723366367983549,0.34442438694016,0.529516742633532,0.41198722407757,0.101724489669782,0.341499188408121,0.395453356458331,0.325985783210775,0.381508077830987,0.402936211016276,0.423031961536284,0.423031961534987
"1533","PstI.TP261995",10,8063942,0.110275068223146,0.14370881028159,0.079793519324687,0.090149199144972,0.196933240843218,0.033372157580407,0.145657967372941,0.133260963154591,0.0374671678297093,0.875553417393598,0.0652622011948791,0.564681122882643,0.841883324265095,1.68405530431769,0.0550320792768499,0.162667543873126,0.162667543876591,0.218362462777293,0.0946994011116268,0.775755622217399,0.71827572590348,0.832159318330439,0.812551321299644,0.635428601564682,0.926035940396715,0.71505925589195,0.735764850991966,0.917345283031464,0.133182322052054,0.860474092217866,0.272470116300516,0.143918517177827,0.0206987774777768,0.880983796503299,0.687594598123697,0.68759459811821
"132","NsiI.TP301361",10,8099842,0.369143402754161,0.0293757872143827,0.428632768131329,0.526845538368399,0.10859270039224,0.0487576357449921,0.165366668961859,0.0851392428075636,0.431319441512338,0.122455631410757,0.0862479933600211,0.875742310012498,0.156935365790074,0.447220555649229,0.286182152092793,0.113116166563658,0.113116166562524,0.195258580077171,0.550948149948619,0.427421729456489,0.93459663449371,0.372706727381046,0.297272312557262,0.778766568666049,0.893804144780741,0.683334473604511,0.821979066070722,0.370408171064228,0.7543004530953,0.819883236142253,0.133124408151461,0.696730197802143,0.357091443866271,0.517389782454846,0.77069729276076,0.770697292762773
"251","NsiI.TP430625",10,8144012,0.898614200784122,1.19636496541053,1.34408375131046,0.951401015744304,0.261132299446789,0.542179675412314,0.75467660456818,0.51364144073201,1.04106062314128,0.0372763680612421,0.0261139280942864,0.52976678329865,0.711746578847412,0.286145454662204,0.237181129950843,0.631703377559377,0.631703377557649,0.919315988773859,0.942460761886571,0.126294895884077,0.0636260605724892,0.0452810249508541,0.111840470196973,0.548109968344038,0.286959313428752,0.175923313137058,0.306449247505865,0.0909786266756418,0.917748391356745,0.941642543848917,0.295279445545444,0.194201876113381,0.517433503198784,0.579187086153843,0.233505235481506,0.233505235482435
"1333","PstI.TP166292",10,8150237,0.206934199817307,0.190537699931904,0.266108188055275,0.210296536215039,0.731968562283691,0.065241604740622,0.297891809484348,0.243375082254135,0.0872533612394048,0.502708323759356,0.0408998723379568,0.164459906682784,0.119034178842374,0.200474574796502,0.329176943347365,0.320647886348021,0.320647886336676,0.439139145892166,0.2572299002321,0.620963109546678,0.644855339286706,0.541865888181665,0.616174134575842,0.185366580174974,0.860514901245555,0.503626055411225,0.570985287187762,0.817987446639621,0.314261859735793,0.910123079562302,0.68476269628382,0.76026644185018,0.630268243142311,0.468622413767488,0.477916597847467,0.477916597859951
"2098","PstI.TP501971",10,8186495,0.542322937412203,0.359475148558789,0.654453779280456,0.294195643758806,0.473662852474688,1.33276805770996,0.371632269863419,0.529689967226312,0.370087168548021,0.00479015215964739,0.0890351345477416,0.226074043475657,0.165870476615934,0.46110434198184,0.628789703980503,0.398590584231316,0.39859058422304,0.00416489315918858,0.608753979536711,0.286864668926028,0.43704368711286,0.221587991352532,0.507930575196041,0.335998352194748,0.0464763423695003,0.424979254299086,0.295331677876907,0.426493907338909,0.989030871526825,0.814638376877345,0.59419084554824,0.682542224236399,0.345856273697507,0.235077084608586,0.399401246346263,0.399401246353873
"96","NsiI.TP228522",10,8197919,1.02569751178269,0.756329283971314,1.03500771806498,0.318612650170461,0.70675290056151,0.95696224375231,0.874346020614031,0.831225996892845,0.588632544108489,0.356929266091243,0.523568483283662,0.0690528392434714,0.303673751300002,0.0385426001653441,0.0997775717895686,0.942416303445416,0.94241630343723,0.092034117172978,0.8953967246058,0.0942545855721727,0.175255120599448,0.0922555031821077,0.480161516620527,0.196447768284577,0.11041746093278,0.133553101900593,0.147493880919463,0.257850190079304,0.439613209781806,0.299523924013996,0.852996326324167,0.496965509401084,0.915076494562726,0.794735161975942,0.114178332611726,0.114178332613878
"2798","PstI.TP809778",10,8543510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2122","PstI.TP516137",10,8551151,0.887397899512475,0.479350296331532,0.736774741845206,0.600259749274054,0.762640824615266,0.67357257015223,1.30439807097574,1.38059519185626,1.73009129054596,1.87018544029333,0.737818477367851,0.503788370542585,0.288239984196304,0.0349504603299734,0.013951992885947,1.48819193516396,1.48819193515607,0.264733956101664,0.86989074323651,0.129599134286855,0.331626863694284,0.183326504652522,0.251038453446393,0.172726580534163,0.212044703900954,0.0496137357295061,0.0416298463667578,0.0186169575916842,0.0134838700911366,0.182886446928591,0.31348129303317,0.514944016107252,0.92267667023932,0.968384896061906,0.0324943657757111,0.0324943657763022
"234","NsiI.TP417126",10,8628335,1.15606446551236,0.817386820272104,1.66646140233058,0.90931680206495,0.120165507225365,0.180344427373282,0.778910463187277,0.891097819823678,0.167327315889241,0.363515381851302,0.0453071721560044,0.0219182883509191,0.290759050911533,0.386143351720596,0.393537324767998,0.916628692198783,0.916628692187705,0.956428584617262,1.34829345104886,0.0698128768016864,0.152269590479696,0.0215545319970298,0.12322056559982,0.758288540388594,0.660169677372863,0.166375562507298,0.128499719654602,0.680256474719365,0.432996731578865,0.900933690787801,0.950783664897464,0.511965798344634,0.411014031391236,0.404075645364342,0.121163359856464,0.121163359859554
"319","NsiI.TP476564",10,8685679,0.0636662578161048,0.175890085196694,0.196487341392294,0.120097222285055,0.181793105724249,0.735240704036826,0.103782298184482,0.1497747656293,0.176161942915254,0.0405882438239401,0.0545531315313657,0.729482593654231,0.270000418357357,0.15833290913939,0.163461982732234,0.107132715870974,0.107132715873748,0.03265481695421,0.0852833416971541,0.863641975579058,0.666975551487816,0.636081344761672,0.758407776899299,0.657971214713503,0.183975205185929,0.787440416512506,0.708313035374145,0.666558171761739,0.910776373801722,0.881955897164619,0.186430689741549,0.537031279045939,0.694491749717502,0.686337956429815,0.781388983763473,0.78138898375848
"1449","PstI.TP221027",10,8848286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"982","PstI.TP1168659",10,8853686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2120","PstI.TP51516",10,8861492,0.214759671686268,0.364395950322381,0.0298101520190801,0.230150883766345,0.0104505724225551,0.22419965469272,0.277481494071629,0.196352453001611,0.151570678429265,0.1381169712434,0.163579530226012,0.741658499054655,0.306283669330606,0.229044766620383,0.134485185217551,0.294836456027165,0.294836456024782,0.500484796339969,0.0956322023161957,0.609874293914602,0.432119683849733,0.933662353819248,0.588639113229743,0.976223881322281,0.596760879456375,0.527859699182625,0.63627893722091,0.705390037349197,0.727583813454666,0.686152215203934,0.181276497284913,0.493987922127274,0.590140245998,0.73369374197048,0.50718166370219,0.507181663704972
"660","PstI.TP1022538",10,9427594,0.675505050806346,0.276890827454581,0.80225876298793,1.10734823053745,0.26813051851164,0.67293875920465,0.13137152720454,0.124261951855206,0.0473763903147911,0.0120594409848762,0.215565816602494,0.166933522539075,0.320327296275038,0.0519508060401792,0.474001887520856,0.203793447590221,0.203793447578366,0.101334379991588,0.884286832440449,0.211103264454316,0.528578108552108,0.1576671571335,0.0781001322818022,0.539348507760323,0.21235438863615,0.738972833269693,0.751169677011727,0.896651356174286,0.972614094992965,0.608743284743724,0.680873572042421,0.478269519397206,0.88725650879972,0.335736155070899,0.625470098439577,0.62547009845665
"3052","PstI.TP902020",10,9692380,0.309320427478981,0.279388905282538,0.58410749870686,0.574114117851172,0.151603741622929,0.223957426134768,0.0797243053404794,0.0267524675673774,0.203261094727408,0.113517469850353,0.279809183134266,1.54605893638329,0.0625224440172082,0.139093657587149,0.388107456332765,0.0482769673936546,0.0482769673940642,0.915095801279867,0.449437835304714,0.490545812242115,0.525546435343753,0.260550854188118,0.266615799662965,0.705336337473585,0.597093816790407,0.832291951035238,0.940259072149546,0.626237262128194,0.769985470439275,0.5250380966541,0.0284407512309272,0.865919572121489,0.725949386254726,0.409159409976021,0.894793936775724,0.89479393677488
"841","PstI.TP110898",10,9880843,3.91898890873049,3.27356458723011,2.68305042213654,2.57818167407369,4.92247645415162,2.26813141714611,3.24016451142657,3.44507779096196,0,0.438189637132376,0.875223348970552,0.365466811799787,1.93133338753968,0.0845160928337515,0.152840184123328,3.37442075609176,3.37442075606541,0.288988024674398,3.11009437770104,0.00012050667156858,0.000532642005195391,0.0020746726313651,0.00264130361602146,0.000011954283356414,0.00539347391751068,0.000575222001072003,0.000358857650194525,1,0.364594709828045,0.133283580506495,0.431055497427762,0.0117129587134324,0.823159334089094,0.703331090834039,0.000422259319924534,0.000422259319950157
"2948","PstI.TP863318",10,9897610,0.108071890291121,0.130143920971459,0.032440839913586,0.0499279783120558,0.248527472397257,0.405610960963281,0.0607094239065288,0.0260908029093426,0.277927463815416,1.05247688869233,0.517810156442507,0.436738758916748,0.753646454451183,0.0472683041644332,0.163940596647203,0.0754523606366193,0.0754523606375926,0.318120701244183,0.0957223959686591,0.779701033189388,0.741064618990599,0.928023897984331,0.891398751938373,0.564251247074611,0.392996822546472,0.869542024556023,0.941692685489318,0.527317927097209,0.0886182381267009,0.303521768182157,0.365814773940101,0.176341099997564,0.896874540346316,0.685581994818748,0.8405192016943,0.840519201692416
"3091","PstI.TP920685",10,10258102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"343","NsiI.TP497376",10,10507025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2154","PstI.TP530550",10,10541144,0.168591100141469,0.438125512428003,0.176542616434671,0.148739584914224,1.00850081641738,0.229407813726047,0.379115071297433,0.410742209568248,0.39189341267765,0.260419146086914,0.281001431583752,0.719048353207948,0.121186781391564,0.196914316164834,0.207510321563149,0.452594676889681,0.452594676891382,0.378916767920359,0.10792466204248,0.678279825645434,0.364648547155174,0.665974167400706,0.710003378177502,0.0980616470888281,0.589647126255865,0.417719672370614,0.388380834389257,0.405608070153835,0.549010757081075,0.523598710621749,0.190964063235307,0.75650746627848,0.635456291402869,0.620139905061608,0.352699889098968,0.352699889097586
"2474","PstI.TP683701",10,10614565,0.228920265805333,0.416163443803639,0.206446053543226,0.00370518007063524,0.640846563132782,0.751426205271622,0.0797281879689656,0.132619355150157,0.149496922492385,0.130985433670937,0.14657573754886,0.429274515806282,0.0987845221772523,0.0260091161576,0.417959272342055,0.132435596084825,0.132435596085419,0.0228313495471689,0.0368108229252526,0.59030944794983,0.383562867024035,0.62166146344801,0.991504797508079,0.228640645139438,0.177244919170798,0.832284510309814,0.73685264169424,0.708766328909761,0.73963008199209,0.713549756794462,0.372156393323386,0.796554467685722,0.941869825781456,0.381980090832438,0.737164485404907,0.737164485403899
"2070","PstI.TP483070",10,10615158,0.901951805942801,0.83341078650866,1.05326001297886,0.479841499742556,0.798980541815891,0.504765853735249,0.508488364514903,0.467332146692074,0.390294853854277,0.0933933903826833,0.0616392019386298,0.390767749157855,0.627225884629806,0.007773028358539,0.594505029032244,0.50302819026795,0.50302819027095,0.21872408055721,0.865600471251888,0.125328024488379,0.146753751993275,0.0884585847937519,0.33125199326133,0.15886179236388,0.312776522128082,0.310107047035216,0.340932068399078,0.407103790572994,0.806504155854828,0.867682419408834,0.406660743971416,0.235925082381756,0.98226115971778,0.254387033551395,0.314030484853162,0.314030484850993
"2350","PstI.TP623813",10,10751887,1.42513555910232,1.59671443432371,1.28396293999932,1.53745416277675,0.338128259345512,1.12538858384734,0.544601573656034,0.601757375359967,1.00588862748248,0.163157853934425,0.202193764500948,0.0901906848345162,0.484828592097046,0.188262851189109,0.280087665998215,0.596199286768197,0.596199286765538,0.872367735671505,1.44330715818298,0.0375720110072878,0.025309616561034,0.0520040371663861,0.0290098736465658,0.459062418803299,0.0749223543540644,0.285363502190558,0.25017426045941,0.0986532444210211,0.6868187551738,0.627778207266843,0.812473706585934,0.327469915622824,0.648241974617936,0.524701534136098,0.253396559086762,0.253396559088314
"2408","PstI.TP651505",10,11456346,0.00619002207047641,0.021015329692277,0.090098545983827,0.0889120848339911,0.0217039636732243,0.779216926217024,0.312927597012215,0.378434124078891,0.0190366569468097,0.105354951238226,0.321231246870433,0.380446318635488,0.0598758813413999,0.257220435281543,1.05088374690851,0.40689177486069,0.406891774859607,0.0459508370324928,0.0704191911403692,0.985848041339888,0.952762532893562,0.812646097298504,0.814869223055157,0.951252993201672,0.166258199806857,0.486488303361856,0.418375145036552,0.95711328203121,0.784594119454792,0.477275073430513,0.41644119243644,0.871212541499354,0.553069316018456,0.0889439173416902,0.391839510404911,0.391839510405888
"1219","PstI.TP1286414",10,12122103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"637","PstI.TP1014598",10,12353077,1.19450713191764,0.744120054521801,1.53230297986351,1.66796135724291,0.257186295611523,0.00861792936962437,0.455775978877403,0.321172702117321,0.566939973265003,0.189134034340089,0.0757741377944428,0.601198911148364,0.555442764770808,0.380522384156053,0.724334331265267,0.248711600214097,0.248711600214131,0.399871041312541,1.50181187219386,0.0638988243894783,0.180251939117807,0.0293560095382136,0.0214802159280084,0.553112794227115,0.980352071012869,0.350125725002483,0.477339416487902,0.271056625142895,0.64694292186931,0.839896675456106,0.250496169313837,0.278328215561491,0.416368260259048,0.188653848321279,0.56401207219749,0.564012072197446
"2343","PstI.TP622235",10,12390554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
