"","Name","Chromosome","Position","CmDW_g","Cml_cm","CmD_BI_mm","CmD_LI_mm","CmN.","Bcirc_cm","Yld_kg","SDW_kg","CCirc_cm","Lg","GS","FD","SRD","ADD","mc","Yld_1","Yld","AIL","CmDW.V","rrBLUP.CmDW_g","rrBLUP.Cml_cm","rrBLUP.CmD_BI_mm","rrBLUP.CmD_LI_mm","rrBLUP.CmN.","rrBLUP.Bcirc_cm","rrBLUP.Yld_kg","rrBLUP.SDW_kg","rrBLUP.CCirc_cm","rrBLUP.Lg","rrBLUP.GS","rrBLUP.FD","rrBLUP.SRD","rrBLUP.ADD","rrBLUP.mc","rrBLUP.Yld_1","rrBLUP.Yld"
"2959","PstI.TP550663",11,4077,0.00613802286582117,0.125362602873385,0.318783847709311,0.29335983840977,0.191428941832667,0.800743701361598,0.403839875727021,0.546025589588105,0.441011701073952,0.950106990445157,0.947472238309496,0.419332231412522,0.241379467235358,0.385341983279068,0.771953573064675,0.603539185767724,0.603539185759879,0.50354779558694,0.140900339911838,0.98596608654945,0.749268365983583,0.479972275740271,0.508909035386924,0.643533349681789,0.15821814873,0.39460276520392,0.284429351046761,0.362233238737057,0.112174207393503,0.112856807741811,0.380774422904765,0.573615043824218,0.41177314245021,0.169062165276721,0.249149955668295,0.249149955672796
"2963","PstI.TP552676",11,4085,0.364064850247411,0.240419989650572,0.964302352002078,0.894117610550299,0.243674378001685,0.0731282218111617,0.877330672934392,0.724046711519562,1.13575251261768,1.28775745131604,0.0488439450705456,1.25413555348708,0.556378598514638,0.295290022144338,0.0922560900453159,0.815509029162094,0.815509029171091,0.574464685907413,0.656726880540425,0.432449251501838,0.57488372028457,0.108566952686901,0.127609318538856,0.570591925993781,0.845029320492261,0.132638416084916,0.188778829286166,0.0731555849693254,0.0515516474471427,0.893626532650995,0.0557011865337986,0.277729109392149,0.506652252565018,0.808618940948454,0.152929395143382,0.152929395140214
"2964","PstI.TP552710",11,4086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2986","PstI.TP574024",11,4130,0.0169858589356316,0.102581131868694,0.0673590366344654,0.0768183309600783,0.0413274171816029,0.0300821434700413,0.0923893772180296,0.0605681122416933,0.175223940194832,0.950450615661193,0.923195848124832,0.325962245848571,0.127744188496224,0.347376896828795,0.872548871552829,0.0581054005277832,0.0581054005292377,0.0890019985340178,0.0608997797492846,0.961643589954686,0.789621324067262,0.856329614206449,0.837879700966724,0.909227542148534,0.933077799596876,0.808370809784611,0.86982500403037,0.667999380642171,0.112085487313888,0.119344978859098,0.472104080500735,0.745170770927937,0.44938968860941,0.13410690151986,0.874771447957813,0.874771447954883
"2988","PstI.TP574906",11,4137,0.0150775758280239,0.114541289952167,0.210681350748604,0.0445785280413789,1.02011635652609,0.481522683585627,0.15444754334498,0.237573215526492,0.155874938797131,0.227232302439656,0.160217944342271,0.225335681088307,0.0369672813902398,0.436962502028743,0.232612125642597,0.154084070722202,0.154084070727244,1.45984550628605,0.0412373679754891,0.965878333615421,0.768172419268305,0.615628404077189,0.902446514596994,0.0954736757913824,0.329972172721758,0.700732816406251,0.578664425994967,0.698433498868724,0.592608255922724,0.691483872751687,0.595201913731578,0.918401783864378,0.365626359259991,0.585312601487008,0.70131952385117,0.701319523843028
"3000","PstI.TP579734",11,4164,0.0198949537773415,0.0773835794180099,0.0218791562525757,0.0762381163727893,0.400632431089073,0.190111474259138,0.0847464400019597,0.1277561313497,0.0632229131306195,0.329412554088681,1.14611372196299,0.601739514464428,0.078807973449635,0.67940428524905,0.641026991665059,0.130797746109452,0.130797746112658,0.568790710510133,0.0733772279265594,0.955223605528667,0.836789882530809,0.950869339106346,0.838999850856857,0.397527858289765,0.645488524441238,0.822722851117888,0.745150279433483,0.864524065031181,0.468368248600359,0.0714309256493203,0.250184549395611,0.834049884490649,0.209216395115178,0.228545675643984,0.739949794475539,0.739949794470076
"3006","PstI.TP581839",11,4176,0.63083355912939,0.0226536788692368,0.427110214663298,0.436850868372711,0.157634898489979,0.620259379613369,0.0165701744262986,0.0132369600014806,0.0127806048397959,0.483276777095176,0.137754428974546,1.5561559311675,0.249215791075724,2.37487525907785,0.204728694230917,0.00121987166523037,0.00121987166026723,0.194054473819368,0.762296299738689,0.233973375640543,0.949175065939584,0.37401565904149,0.365720354130286,0.695608854420647,0.2397400659083,0.962564466749315,0.969980581481852,0.971000369472611,0.328642119574585,0.728191442673596,0.0277871540536489,0.563357666627267,0.00421817643272818,0.624124607248945,0.997195082839873,0.997195082851269
"3008","PstI.TP582448",11,4183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3013","PstI.TP584580",11,4194,0.40956612448249,0.312799173738882,0.14938609311938,0.355701474750496,0.295191145669116,0.417603592168614,0.594313361444299,0.655216325404725,0.470210981801134,0.0281880630253021,0.736550173091172,0.465930625231076,1.36768863847224,0.27150676628339,0.334493978563334,0.577259385287329,0.577259385288607,0.0869914478235699,0.307111154533201,0.389434009039081,0.486632181907822,0.708947224949164,0.440857796118795,0.506767615974252,0.382293054502278,0.254499327195205,0.221199262469709,0.33867958442319,0.937156101292489,0.183421325223353,0.342034075120849,0.0428855872599004,0.535171815759805,0.462920082060011,0.264691877645128,0.264691877644349
"3014","PstI.TP584707",11,4196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3020","PstI.TP586000",11,4203,0.316186420031639,0.472806357538582,0.289161652407505,0.415924070568781,0.10927953981083,0.128722142788063,0.172950690749378,0.17653973027688,0.0242479989186113,0.0154108962121186,0.09947958016041,0.517606831172831,0.175139913658869,0.195713313249129,0.251727166554524,0.195662558672325,0.195662558664363,0.678785912716353,0.266163907048659,0.482851494518283,0.336661646018946,0.513852350669757,0.383774336420515,0.777535917901684,0.743494666120305,0.671505090443433,0.665978593229258,0.945696977657085,0.965137307801699,0.795280657492907,0.303663902371167,0.668128636496448,0.637216021549341,0.560109364141646,0.63729049525499,0.637290495266674
"3026","PstI.TP589466",11,4216,1.1460062139607,0.29778523368846,0.715523270434011,1.16700574373475,0.471616556589602,1.36627541434608,2.16454844520206,2.1155276900889,1.49145990680395,0.258959701480126,0.0225951328917888,0.014093913408419,1.73831958964042,0.896380941439686,0.266141156599425,2.18674723619892,2.18674723619514,0.145229541440484,1.18135793157454,0.071448610301142,0.503749660329776,0.192520388574198,0.068076035528032,0.337585234862913,0.0430253672150798,0.00684623109671262,0.00766429671979341,0.0322507703822143,0.550858808647634,0.949303030097845,0.96806849499534,0.0182675544433206,0.126946010967216,0.541824755143725,0.00650508182560934,0.00650508182566593
"3040","PstI.TP598337",11,4249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3047","PstI.TP602900",11,4269,0.325340807505719,0.12403410466661,0.251392916163422,0.00902985160239854,0.0450377560201792,0.308920369432523,0.0306869106793934,0.142379739064896,0.0582716175263242,0.0941629172752165,0.2528959833735,0.0951777151215344,0.340920803885692,0.638304900334105,2.61892603947664,0.157750999687933,0.157750999682617,0.364419835796899,0.235475726272263,0.472780104703803,0.751563872218914,0.560540612626421,0.979422661641201,0.901492761619435,0.490997895387058,0.931779366932877,0.720477231714858,0.874436711806761,0.805076375528817,0.558603968351603,0.803197383195203,0.456120084507293,0.229982663659253,0.002404772298818,0.695422920151174,0.695422920159686
"3061","PstI.TP608698",11,4299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3064","PstI.TP609726",11,4305,0.504030380529011,0.674732130767096,0.475186786455402,0.305495765427834,0.198249567140497,0.50517434918373,0.601542400673465,0.664269051864062,0.559545060715059,0.27822839610692,0.0154025222827447,0.395630588466248,0.0022950886956008,0.0464935291557147,0.342599320510796,0.651146055518654,0.651146055525766,0.280492011498368,0.437436888143562,0.31330665468855,0.211479302444197,0.334821404276377,0.494884936253895,0.633505562934081,0.312482464245853,0.250298126749254,0.216636159591497,0.275711536988233,0.526952663358921,0.96515591745461,0.402132720105283,0.994729302111392,0.898475979466184,0.454360615813094,0.223282118703912,0.223282118700256
"3066","PstI.TP610743",11,4310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3069","PstI.TP613604",11,4323,0.205461571240619,0.178187053352837,0.06132656716629,0.00400198439826706,0.585506127801861,0.110989043577979,0.0233041751175123,0.074120412018852,0.242343074218257,0.214563400127138,0.194682222935032,0.350439586405681,0.0970883458558459,0.621767350914949,0.978108127536012,0.0494644067480357,0.049464406741531,0.512632398791044,0.0858609714349134,0.623072277844778,0.663457253661185,0.868307261235947,0.99082741754834,0.259713109618153,0.774481336244025,0.947754433921879,0.843100968092088,0.572343725093684,0.610149977893914,0.638730680061225,0.446231694413089,0.799671566190908,0.238909076251743,0.105169999647624,0.892350750527606,0.892350750540971
"3074","PstI.TP616773",11,4334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3079","PstI.TP619311",11,4342,1.17660947683926,0.921958036223214,1.29919680509781,1.79247421782537,0.486398975792324,0.184868201907107,0.398088252779379,0.380482489742353,0.523282623950547,0.116798251300038,0.0257011945934807,0.202790604780541,0.37268201517292,0.0123863427319098,0.0213112527285921,0.384014479773701,0.384014479790921,0.398355583092357,1.4581315216078,0.0665871647390023,0.11968561721476,0.0502114999282514,0.0161259675735242,0.326287941635295,0.653328792385682,0.39986348543191,0.416406509721743,0.299721140183412,0.764190700994411,0.942537862980676,0.626916059587814,0.423953265558666,0.971882265262515,0.952113553092013,0.413033730839701,0.413033730823324
"3080","PstI.TP619468",11,4343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3081","PstI.TP619580",11,4344,0.131917337963632,0.0427160137707723,0.0777316076170491,0.10435681951258,0.00461303889240771,0.0984979680008201,0.0343765367738654,0.112746304390542,0.122283922753184,0.983318389334043,0.226256305996669,0.505824444231837,0.0345251926494246,0.166249729209554,0.828217637569094,0.0890609717492367,0.0890609717509507,0.0158774378776922,0.151493000882487,0.738044693510884,0.906325055354852,0.836119577404219,0.786399412706667,0.989434298740583,0.797080220001173,0.923896800707225,0.771353928298362,0.754598742692271,0.103915806047218,0.593941530845818,0.312015059421706,0.923580611599299,0.681946446652206,0.1485191183362,0.814589913563438,0.814589913560223
"3085","PstI.TP622354",11,4373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3088","PstI.TP622738",11,4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3097","PstI.TP624488",11,4383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3098","PstI.TP624914",11,4385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3100","PstI.TP625608",11,4388,0.393335098145414,0.394385927682821,0.262402824053323,0.298723299971412,0.180089922493319,0.35650385439844,0.565645406307611,0.556151386974997,0.378440160069599,0.225279373789912,0.0901888715548538,0.390926521345159,0.929727608825786,0.0289560324522241,0.0118555829504751,0.567800731862712,0.567800731852957,0.24078742764476,0.335751407892544,0.404263844580324,0.403286860350683,0.546508820767444,0.502662746705412,0.660556662820597,0.440044042392402,0.271865809870833,0.277874448029978,0.41836933033928,0.595279088058792,0.812477098858195,0.40651210147736,0.117563468635948,0.935500378495191,0.97307074767546,0.27051993109781,0.270519931103886
"3102","PstI.TP628241",11,4409,0.162754788480397,0.00552122829678715,0.215638942843744,0.693655776412003,0.323895544586261,0.100829429102258,0.193684762999424,0.174911562221159,0.146868811003741,0.448352222873078,0.00887354228492284,0.0676062006132367,0.933355407168195,0.127659792748462,0.230485834218028,0.185336821719208,0.185336821716633,0.194669950484923,0.323146373067808,0.687456482402575,0.987367372089924,0.608640793547885,0.202462326759824,0.474356062464997,0.792812649685057,0.640199361992245,0.668480029982127,0.713068396896221,0.35616216050754,0.979775234486815,0.855842401895388,0.116585514289083,0.745315592835705,0.588185299210242,0.652624206655095,0.652624206658963
"3103","PstI.TP628792",11,4413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3110","PstI.TP631928",11,4437,1.10146353749775,1.62863507576613,1.39659733306686,1.04954388090677,0.505796101302064,0.581789467590836,1.1604698947081,1.21830839611396,0.703924498611426,0.0850837910538436,0.600080295265055,0.0539902893129341,0.178674215404653,0.0375251125734903,0.0919280751834937,1.23466237243743,1.23466237243148,0.735059865386152,1.0513111786465,0.0791655917692901,0.0235160797442038,0.0401238563533646,0.0892187468838306,0.312035422815351,0.261945252930708,0.0691082833604065,0.0604911169764194,0.197731336294192,0.822084025015979,0.25114220600952,0.8830996460262,0.66271344962953,0.917222896508743,0.809229907082289,0.0582555930188289,0.0582555930196264
"3111","PstI.TP632675",11,4443,0.0935046989694471,0.00207132033603387,0.257517234495435,0.583484253921296,0.492187422465013,0.238059715737158,0.0530050107730095,0.053365147880907,0.192040322197054,0.520887250438453,0.0391535492006597,0.140960868620833,0.35912628797067,0.792612560571033,0.147587179980768,0.0303454943779923,0.0303454943768214,0.695454180014959,0.23460839555168,0.80629747734863,0.995241964158163,0.552691474560299,0.260925032406911,0.321967901906354,0.578016564336492,0.885105397663729,0.884371731492707,0.642628049559598,0.301378834867742,0.913790104628259,0.722834930502574,0.437394897127125,0.161208315300388,0.711889881361352,0.932512164047487,0.932512164050002
"3114","PstI.TP633023",11,4448,0.155064002927001,0.56998268685075,0.237598047382397,0.0454247032984346,0.0899779476686756,0.184251572473331,0.388867840251905,0.544318195859751,0.0933364780536952,1.17034447844515,0.526495952036192,0.501816303909269,0.140409664922301,0.0287901031211426,0.00512882919462143,0.412922139606774,0.41292213960851,0.338162650042866,0.117216258646266,0.699738866357141,0.269164210409894,0.578631340378064,0.900689908184812,0.812871790607351,0.654257074727496,0.408443660531642,0.285549763061899,0.806609851504642,0.0675546925129383,0.297511698916591,0.314908001733431,0.723752930276118,0.935857870049374,0.988259893575719,0.386436251205117,0.386436251203573
"3116","PstI.TP634699",11,4464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3117","PstI.TP636093",11,4470,0.146010353529385,0.0240902278033282,0.0471477619812213,0.14460067499798,0.156059250507958,1.22575845267891,0.044292496313695,0.122001679366607,0.221602524917314,0.0174868155768884,1.13205177394956,0.748577625768797,0.127602120645676,0.104896337686415,1.21946466652565,0.00885656367968029,0.00885656367484721,0.428930766411071,0.15512256198113,0.714479292770146,0.946040594207249,0.897123510168994,0.716802192432342,0.698137151191438,0.0594622785902372,0.903041072825102,0.755089307816636,0.600340268441972,0.960534978110984,0.0737816266913272,0.178411306778004,0.745414573535249,0.785423085893511,0.0603302789638233,0.979813539238094,0.979813539248998
"3128","PstI.TP640416",11,4495,0.317348307368232,0.100830002818637,0.0732375059197483,0.237848014952215,0.00980407067292209,0.575652028340659,0.170653103597922,0.146587630990296,0.219909530420517,0.081955396779083,0.25268001476836,0.387888013505905,0.0615134817376682,0.685232058666318,0.481621364673854,0.229241221208848,0.229241221213679,0.228490160199463,0.225289286350857,0.481561426904039,0.792811602355835,0.844816707480197,0.578298392438556,0.977678195077543,0.265673337547712,0.675067027919745,0.713530216030318,0.602685120689629,0.828027199984234,0.558881823416305,0.409366204649214,0.867933633742153,0.20642768460595,0.329897204433351,0.589873354416411,0.589873354409851
"3135","PstI.TP642761",11,4516,0.0601866450373635,0.322020266026674,0.028270518210207,0.331368128831827,0.354179575798023,0.407859626564396,0.273283435879447,0.203454675469059,0.0585278832601822,0.133109897453417,0.0726874085087966,0.10863203214414,0.470658630549262,0.601772246355357,0.0661883349656107,0.159828209020542,0.159828209024226,0.759348972586081,0.0698211762092871,0.870589359769061,0.476408755029023,0.936978189650191,0.466263985044005,0.442405404965886,0.390967244500771,0.532986935902685,0.625958187755888,0.873920881940763,0.736020825154852,0.845887469261336,0.778696043094633,0.338330670519271,0.250165694206016,0.858641084795261,0.692104688026986,0.692104688021115
"3138","PstI.TP643059",11,4521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3146","PstI.TP646910",11,4558,2.1628922165057,2.08153534328905,1.95464481292815,2.6070493746319,1.86623756700885,0.165092244141004,1.84118604830397,1.50866404078729,1.35883043991555,0.277413987162178,4.13807073643711,0.198234107653503,1.27466900862793,0.0865628469717231,0.0361261150562864,1.6880883094557,1.68808830945882,0.117513249448188,2.0500498541286,0.00687238978279394,0.00828828462696907,0.0111008232322487,0.00247144315242282,0.0136070015102867,0.683766399884313,0.0144149769308065,0.0309981631135886,0.0437692958743144,0.527941756284522,0.0000727661275842003,0.633528114096328,0.0531289204492748,0.819289054872482,0.920182320610514,0.0205074513783572,0.0205074513782099
"3150","PstI.TP648083",11,4571,0.0134459492158286,0.796884022783784,0.128925649735409,0.219885062625701,0.320709800076686,0.0266308872678829,0.0089258691436692,0.0126083064693285,0.193157439222161,0.478410981207089,1.16436508299672,0.215229391841033,0.104282165831532,0.137236307018854,0.846358007886101,0.0536789441152981,0.053678944122433,2.14361685667118,0.300416860654095,0.969513924130644,0.159630537953796,0.743146352035653,0.602719076431397,0.477848470135221,0.940522333570801,0.979657191375609,0.971385672486353,0.640977169209378,0.332344900076017,0.0684912223424374,0.609215028377992,0.78653460359553,0.729060707971842,0.142443288732268,0.883732966098379,0.88373296608386
"3151","PstI.TP648892",11,4579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3155","PstI.TP651415",11,4591,0.309006497169815,0.38888835685548,0.848715321166785,0.369096019738434,0.0500795004248576,0.0889082365528413,0.419646731990697,0.349589290212682,0.222624238567203,0.0132317790493874,0.20940198326449,0.528091947835382,0.0348578300672836,0.185270321373344,0.130616900567051,0.385728913485257,0.385728913497904,0.478215116463052,0.470936032736403,0.490900532085132,0.408424365608312,0.141672213310215,0.427468365175392,0.891087803794337,0.814876443639103,0.380498779462576,0.447106218054347,0.598929578393708,0.969992153014784,0.617444628399838,0.296420374864063,0.922873488069671,0.652724145890296,0.740257982796636,0.411406440778795,0.411406440766815
"3159","PstI.TP652161",11,4599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3165","PstI.TP653791",11,4607,0.591692686357363,0.524982487967954,0.538945422053178,0.570259073191542,0.782657503610891,0.378971443108846,0.621163988195676,0.502221816067867,0.810476906291497,0.253493015559963,0.16740252203013,1.09403438501789,0.283152658222184,0.189469762219495,0.286099275996443,0.564785641831017,0.564785641822253,0.226198290471011,0.663974792559,0.256039702345549,0.298550300076099,0.289104317799374,0.26899296797592,0.164946268967742,0.417857841848581,0.239241221869191,0.314614101098154,0.154711677004909,0.557836573346063,0.680138685898505,0.0805314678344595,0.521011538904803,0.646443001067146,0.517488524987427,0.272404550504417,0.272404550509914
"3182","PstI.TP664215",11,4634,0.267648359873377,0.0439033316719271,0.134787537281175,0.525552822209227,0.148136188105837,0.158757699200509,0.0709784928178747,0.0908601145287737,0.06659678115407,0.458777758145812,0.173537545863068,0.510522338937589,0.0586448286100793,0.056928250682346,0.383949603366479,0.121827938182929,0.12182793818484,0.141669297257002,0.379529212966157,0.539947631079659,0.903850636781278,0.73318312849341,0.298158488276345,0.710990522940414,0.693812788842631,0.849222529292413,0.811222309023479,0.857833927838366,0.347714051906481,0.670598309265922,0.308658087619959,0.873685587161192,0.8771457214618,0.413095435851357,0.755391444640025,0.755391444636701
"3183","PstI.TP664847",11,4637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3188","PstI.TP666274",11,4641,0.0228410113680934,0.114160575965796,0.0866682007317671,0.0335633875920744,0.0836732813807047,0.0944167464189425,0.108236838756016,0.0609697040759478,0.195357020123158,0.66264073112547,0.172690421562667,1.10410736814507,0.119639770474191,0.268949617822889,0.191542201334726,0.0694621664597328,0.0694621664637905,0.414698612075625,0.0464792457598572,0.948765728495746,0.768846114698598,0.819090330924771,0.925628274885724,0.82475834526218,0.804605975491256,0.779404952826147,0.86902104916181,0.637739005037902,0.217449928336822,0.671907638648076,0.0786851236908377,0.75920704515308,0.538332230412235,0.643365544732349,0.852192746870657,0.852192746862694
"3189","PstI.TP666982",11,4643,0.574366583892547,0.505382022179886,0.515500230082247,0.591273779679751,0.265005766422712,2.54511384080882,0.962578904998684,0.93816862915572,1.35268851996419,0.164962221783976,0.776980369815729,0.851294913290403,0.516449851683249,0.62377260173465,0.0333614369172883,0.927642527669913,0.927642527668596,0.0847524470139059,0.644971045722244,0.266460854396081,0.312333075618846,0.305140441255553,0.256286789265549,0.543243118436814,0.00285027103330146,0.108998643969137,0.115300547849079,0.0443926918291777,0.683971141672468,0.167116614959711,0.140833212747502,0.30447395481345,0.23780851352393,0.926058800097452,0.118129256986095,0.118129256986453
"3191","PstI.TP667509",11,4648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3200","PstI.TP670870",11,4670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3215","PstI.TP675802",11,4696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3223","PstI.TP679776",11,4711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3242","PstI.TP686087",11,4741,0.479369926190893,0.535983064493384,0.283876686522672,0.432210378362079,0.372214386999381,0.150348993829288,0.666316985964776,0.57271070106405,0.392788159034961,0.890104864531851,0.78269721686459,0.503950459701521,0.192745569818981,0.0746720027413857,0.0982162810137752,0.66078980782247,0.660789807820241,0.0185320435015893,0.3536202371777,0.331611874690627,0.291083062498923,0.520143665043086,0.369649073187028,0.424410004643255,0.707377116173112,0.21561700738334,0.267478758608971,0.404773284612052,0.128793852914162,0.1649311864516,0.313364316096298,0.641585337441506,0.842030838278767,0.797597380512723,0.218378657688172,0.218378657689293
"3245","PstI.TP687364",11,4750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3249","PstI.TP689267",11,4765,0.0903761089339689,0.112453987119199,0.0433952445032418,0.163933830917465,0.0279141466961823,0.732746673951216,0.282113865581891,0.253313028645038,0.0759541890881637,0.296898122675597,1.01621099755584,0.517708548580912,0.352034724255304,1.15173708909739,0.128897634021454,0.249752000056092,0.249752000054506,0.121011389637677,0.106448183634165,0.812126891106146,0.771873290126936,0.90490868303228,0.685592675356526,0.937747366758431,0.185034762087258,0.522259242407754,0.55806780836344,0.839548540386338,0.50477969550701,0.0963360870830965,0.303592788669585,0.444595718151604,0.0705119801493587,0.743194292886928,0.562662536832129,0.562662536834184
"3252","PstI.TP689331",11,4766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3253","PstI.TP690066",11,4769,0.0929333361444445,0.0522629985583101,0.367574205934122,0.14017475156685,0.0517436738443815,0.421258432541627,0.145831660583668,0.0596286418564071,0.0106628890920239,0.0680076248037551,0.260167319560899,0.574632507661295,0.124690687617668,0.643216484516199,0.173267648929899,0.129799932463254,0.129799932465219,0.25712932062161,0.15829143182604,0.807358949690753,0.886618933789559,0.428968887002848,0.724144519916618,0.887679777409746,0.379089335836298,0.714773329844467,0.871708655248647,0.975746744366642,0.855051700815862,0.549329194383569,0.266297747130588,0.750428487785709,0.227396363641716,0.671015189254252,0.741651821235794,0.74165182123244
"3254","PstI.TP690712",11,4775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3260","PstI.TP691668",11,4782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3261","PstI.TP691935",11,4789,0.95439250264027,0.785434240053684,0.510745743513145,0.970900996277064,0.468484589314687,0.0923456963029959,0.213832850673126,0.386911269297629,0.978696736337225,0.613078745084006,0.0902738692345592,0.580007560775121,0.725939969573392,0.285818456031269,0.0426742675307999,0.19249084641487,0.19249084642768,0.290283980791794,0.854133964113749,0.111072743058393,0.163895020885028,0.308499352247292,0.106929861356035,0.34002857130469,0.808452119020465,0.611177206807404,0.410287920345911,0.105027556998624,0.243736884126936,0.812318100957813,0.263022220109556,0.18795766036353,0.517823247414091,0.906412179376344,0.64196175193466,0.641961751915723
"3262","PstI.TP692299",11,4794,1.44897057429236,2.35801802457426,1.76273720068407,1.12029637193388,0.511879398702908,1.7424572370378,0.963505412590343,0.920803497070021,0.744986838400421,0.00878932298074393,0.12544498947509,0.0461804038524711,0.322115365801565,0.269651159512575,0.34899914732875,0.957783017429923,0.957783017423698,1.98015816340059,1.26896711295169,0.035565541525492,0.00438512497762252,0.017268825432333,0.0758060081903363,0.307695114928983,0.0180943406805812,0.108766358204987,0.120004215706434,0.179892543200254,0.979965252995669,0.7491262416365,0.899124012127834,0.476304444688641,0.537463332344002,0.447714183194294,0.110208979903351,0.110208979904931
"3263","PstI.TP692748",11,4800,0.927891209754231,0.842203637773525,0.839025522529292,0.313182286935556,0.00818600068384041,0.195149503577585,0.753885067510951,0.600767215373578,0,1.0853760359246,0.0110988526246034,0.438256055696286,0,0,0.719036466117596,0.538723849019664,0.53872384901811,0.752990185129848,0.752136566350793,0.118061634158786,0.14381240933831,0.14486867149185,0.486203088261054,0.981327567678996,0.638043805176601,0.176244240069322,0.250745290372812,1,0.082153101540274,0.974767739165547,0.364538955020143,1,1,0.190969290191289,0.28925185378469,0.289251853785725
"3279","PstI.TP698154",11,4823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3281","PstI.TP698300",11,4824,0.146400401398456,0.0151603942331031,0.0222471116778902,0.0284297889705199,0.212926193671477,0.052405049316016,0.358670426603584,0.401443535230078,0.310581325740222,0.0507673848295753,0.188207062840458,0.280950452925327,0.115621493140245,0.405598454919088,1.34462383252868,0.456238231452525,0.456238231448635,0.127704595561391,0.085324135642829,0.713837893833757,0.965694161631281,0.950064057501641,0.936634630443848,0.612454466670812,0.886328982382029,0.437854253916731,0.396786113699961,0.489123663536141,0.889677515974807,0.648325251458158,0.523660175658963,0.766264149088045,0.393008139536672,0.0452247492387309,0.349753257880462,0.349753257883594
