"","SNP","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","Adj.P.P.value","Ind.SNP","Method","PS","Software","Trait.name"
"6439","PstI.TP138495",5,8332076,0.000752193463209962,0.142558507963339,106,NA,NA,0.0380946782120659,NA,0.0380946782120659,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6440","PstI.TP730477",11,5034,0.000755967986786678,0.179192155434629,106,NA,NA,0.0381878102167031,NA,0.038187810216703,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6441","PstI.TP588590",11,4212,0.00075694371093564,0.13861755164938,106,NA,NA,0.0381878102167031,NA,0.038187810216703,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6442","NsiI.TP77431",11,10003,0.000760118971397872,0.325543094111696,106,NA,NA,0.0382743974964526,NA,0.0382743974964525,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6443","NsiI.TP508300",11,15380,0.000761806083908155,0.219745784085768,106,NA,NA,0.0382858636115834,NA,0.0382858636115834,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6444","NsiI.TP214052",9,47684954,0.000765554769066096,0.0581207458093121,106,NA,NA,0.0384006956246271,NA,0.0384006956246271,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6445","PstI.TP344899",7,61484903,0.000768294808068387,0.0564144856868916,106,NA,NA,0.0384245343733957,NA,0.0384245343733957,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6446","NsiI.TP611508",5,67361698,0.000768959386522557,0.183006535947712,106,NA,NA,0.0384245343733957,NA,0.0384245343733957,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6447","NsiI.TP361679",11,13117,0.000770979238546304,0.299898829474921,106,NA,NA,0.0384522230874976,NA,0.0384522230874976,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6448","NsiI.TP400271",11,13523,0.00077269450795402,0.140897808676079,106,NA,NA,0.0384646446331419,NA,0.0384646446331419,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6449","PstI.TP969692",11,6730,0.000776280448370113,0.152426492266882,106,NA,NA,0.0385699645502681,NA,0.0385699645502681,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6450","PstI.TP713417",10,19939847,0.000779257730172249,0.146954144064465,106,NA,NA,0.0386117696685035,NA,0.0386117696685035,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6451","PstI.TP803367",1,78963580,0.000780065484649953,0.373572881709576,106,NA,NA,0.0386117696685035,NA,0.0386117696685035,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6452","PstI.TP1234008",7,4337276,0.000783903263090534,0.248939494302208,106,NA,NA,0.0387286595177346,NA,0.0387286595177346,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6453","NsiI.TP522662",7,218157,0.00078981132145825,0.235294117647059,106,NA,NA,0.0389020582947013,NA,0.0389020582947013,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6454","PstI.TP199606",1,9270277,0.000794868578202083,0.0653635282511532,106,NA,NA,0.0389020582947013,NA,0.0389020582947013,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6455","PstI.TP81487",2,14172195,0.000796024296060546,0.475737195895562,106,NA,NA,0.0389020582947013,NA,0.0389020582947013,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6456","NsiI.TP458371",4,60173927,0.000796408049195707,0.116818314701451,106,NA,NA,0.0389020582947013,NA,0.0389020582947013,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6457","NsiI.TP621627",4,63520710,0.00079690154442952,0.289808233848948,106,NA,NA,0.0389020582947013,NA,0.0389020582947013,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6458","NsiI.TP616011",1,21042200,0.000796982710281499,0.118919959510562,106,NA,NA,0.0389020582947013,NA,0.0389020582947013,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6459","NsiI.TP464397",11,14663,0.000800215790361235,0.150986757591304,106,NA,NA,0.0389020582947013,NA,0.0389020582947013,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6460","PstI.TP490103",1,67018899,0.000800271015847328,0.234483068257828,106,NA,NA,0.0389020582947013,NA,0.0389020582947013,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6461","PstI.TP1012261",1,67422499,0.000800758995164242,0.340309122459836,106,NA,NA,0.0389020582947013,NA,0.0389020582947013,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6462","PstI.TP731358",8,62664658,0.000805458463673901,0.170874062098413,106,NA,NA,0.039058035741259,NA,0.039058035741259,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6463","PstI.TP366392",11,2894,0.000813799644320595,0.473151923745333,106,NA,NA,0.039389704555547,NA,0.039389704555547,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6464","NsiI.TP115800",2,20500579,0.000817474302979627,0.228978007855525,106,NA,NA,0.0394336180136435,NA,0.0394336180136435,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6465","NsiI.TP51047",2,13453548,0.000817713204216743,0.379602360939546,106,NA,NA,0.0394336180136435,NA,0.0394336180136435,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6466","PstI.TP817327",7,65354956,0.000824325027791945,0.357475768591367,106,NA,NA,0.0396795280350346,NA,0.0396795280350346,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6467","PstI.TP579760",6,53267780,0.0008267514173677,0.0883171298446409,106,NA,NA,0.0396800489616364,NA,0.0396800489616365,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6468","NsiI.TP616137",6,57075072,0.000827360935504122,0.115123259390008,106,NA,NA,0.0396800489616364,NA,0.0396800489616365,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6469","PstI.TP474063",11,3601,0.000835158680679859,0.195603246796596,106,NA,NA,0.0399137736074353,NA,0.0399137736074353,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6470","NsiI.TP319863",11,12629,0.000835277186493938,0.354846235817006,106,NA,NA,0.0399137736074353,NA,0.0399137736074353,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6471","PstI.TP706479",2,14264983,0.000843457969557921,0.38584678641779,106,NA,NA,0.0402049160045291,NA,0.0402049160045291,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6472","PstI.TP968747",4,61216267,0.000844435035392832,0.400098119061237,106,NA,NA,0.0402049160045291,NA,0.0402049160045291,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6473","PstI.TP992224",6,57775119,0.000849462856165414,0.142651312170624,106,NA,NA,0.0403584687246946,NA,0.0403584687246947,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6474","NsiI.TP608930",4,55551213,0.000850736952228259,0.354316896772729,106,NA,NA,0.0403584687246946,NA,0.0403584687246947,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6475","NsiI.TP741392",11,18210,0.00085363379103611,0.404881407556098,106,NA,NA,0.0404227958015186,NA,0.0404227958015186,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6476","NsiI.TP127048",9,4573547,0.000861021201639418,0.175757094578048,106,NA,NA,0.0406915699239541,NA,0.0406915699239541,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6477","NsiI.TP631761",11,16970,0.000863698463693385,0.145667978543552,106,NA,NA,0.0406915699239541,NA,0.0406915699239541,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6478","PstI.TP142395",1,71238859,0.000864738829155622,0.493431703038139,106,NA,NA,0.0406915699239541,NA,0.0406915699239541,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6479","NsiI.TP520721",11,15540,0.00086551406638585,0.301887932569031,106,NA,NA,0.0406915699239541,NA,0.0406915699239541,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6480","PstI.TP640904",3,66602989,0.000873226178218501,0.124367798838109,106,NA,NA,0.0408012049110739,NA,0.0408012049110739,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6481","PstI.TP587376",4,2288697,0.000876631704629035,0.296477374353109,106,NA,NA,0.0408012049110739,NA,0.0408012049110739,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6482","NsiI.TP462576",3,7449896,0.000877468797855684,0.348906686237355,106,NA,NA,0.0408012049110739,NA,0.0408012049110739,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6483","NsiI.TP458088",11,14578,0.000878507434536233,0.106961837289411,106,NA,NA,0.0408012049110739,NA,0.0408012049110739,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6484","PstI.TP631982",11,4439,0.000880098156699376,0.0501907280066315,106,NA,NA,0.0408012049110739,NA,0.0408012049110739,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6485","NsiI.TP560012",11,16067,0.000880777717177107,0.051211313983947,106,NA,NA,0.0408012049110739,NA,0.0408012049110739,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6486","PstI.TP1172854",1,2090281,0.000881477644199656,0.364104821619402,106,NA,NA,0.0408012049110739,NA,0.0408012049110739,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6487","NsiI.TP441797",11,14313,0.000881721901701042,0.261703509871289,106,NA,NA,0.0408012049110739,NA,0.0408012049110739,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6488","PstI.TP302826",3,12312514,0.000881843530707437,0.117865873229931,106,NA,NA,0.0408012049110739,NA,0.0408012049110739,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6489","NsiI.TP179961",11,11131,0.000888161846626255,0.413728732008402,106,NA,NA,0.0409985873065914,NA,0.0409985873065914,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6490","PstI.TP303420",11,2401,0.000889235197737687,0.154413282799233,106,NA,NA,0.0409985873065914,NA,0.0409985873065914,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6491","PstI.TP573755",11,4123,0.000895863657764695,0.194316281713423,106,NA,NA,0.0412317319259632,NA,0.0412317319259632,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6492","PstI.TP732481",3,55304067,0.000898970719834893,0.0686274509803921,106,NA,NA,0.0412822748954152,NA,0.0412822748954151,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6493","NsiI.TP67777",11,9941,0.000900709089686677,0.327438458335146,106,NA,NA,0.0412822748954152,NA,0.0412822748954151,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6494","NsiI.TP749172",3,6703859,0.000901682683352629,0.250277733546189,106,NA,NA,0.0412822748954152,NA,0.0412822748954151,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6495","PstI.TP1162520",5,69033478,0.000906905379805552,0.0597749964036962,106,NA,NA,0.0414370975054964,NA,0.0414370975054964,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6496","NsiI.TP223397",4,62086809,0.000908223338631564,0.399014005035481,106,NA,NA,0.0414370975054964,NA,0.0414370975054964,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6497","PstI.TP1178906",2,60492006,0.000912856154875692,0.40507717478136,106,NA,NA,0.0415761603593905,NA,0.0415761603593905,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6498","PstI.TP163618",2,73163982,0.000917104333968589,0.0526866041710109,106,NA,NA,0.0416972532016152,NA,0.0416972532016152,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6499","NsiI.TP388993",11,13423,0.000922303926182864,0.173202614379085,106,NA,NA,0.0418575348480416,NA,0.0418575348480416,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6500","NsiI.TP373942",11,13260,0.000923820716513536,0.309399893023709,106,NA,NA,0.0418575348480416,NA,0.0418575348480416,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6501","NsiI.TP502740",11,15271,0.000931495052986359,0.229482034193647,106,NA,NA,0.0421324848621451,NA,0.0421324848621451,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6502","PstI.TP1184385",11,8364,0.000937820713326944,0.226986998538806,106,NA,NA,0.0421977338045262,NA,0.0421977338045262,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6503","NsiI.TP39438",2,67004686,0.000938028316653164,0.189692768125438,106,NA,NA,0.0421977338045262,NA,0.0421977338045262,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6504","NsiI.TP490659",11,15071,0.000939324080519379,0.22979507660353,106,NA,NA,0.0421977338045262,NA,0.0421977338045262,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6505","NsiI.TP41926",11,9643,0.000941359833995725,0.107185369314806,106,NA,NA,0.0421977338045262,NA,0.0421977338045262,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6506","NsiI.TP491951",11,15090,0.000943741834083459,0.385207103481667,106,NA,NA,0.0421977338045262,NA,0.0421977338045262,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6507","PstI.TP115083",1,18065275,0.000947529643087532,0.180278188068606,106,NA,NA,0.0421977338045262,NA,0.0421977338045262,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6508","NsiI.TP736796",2,69108801,0.000947963005516277,0.328937476481797,106,NA,NA,0.0421977338045262,NA,0.0421977338045262,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6509","NsiI.TP494603",2,61270017,0.00094948654843319,0.20157902457985,106,NA,NA,0.0421977338045262,NA,0.0421977338045262,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6510","NsiI.TP443697",11,14361,0.000949999310049073,0.457962823340408,106,NA,NA,0.0421977338045262,NA,0.0421977338045262,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6511","NsiI.TP428306",11,13996,0.000951216039126244,0.17700257165297,106,NA,NA,0.0421977338045262,NA,0.0421977338045262,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6512","PstI.TP856852",1,1153760,0.000951389595918219,0.12264726238094,106,NA,NA,0.0421977338045262,NA,0.0421977338045262,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6513","NsiI.TP446772",11,14403,0.000953849008294577,0.195933267210344,106,NA,NA,0.0421977338045262,NA,0.0421977338045262,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6514","NsiI.TP544201",1,72059833,0.000954943253681365,0.362745098039216,106,NA,NA,0.0421977338045262,NA,0.0421977338045262,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6515","NsiI.TP111392",2,71036593,0.00095545680719252,0.298937374335404,106,NA,NA,0.0421977338045262,NA,0.0421977338045262,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6516","PstI.TP878450",11,6128,0.000965705336955913,0.247082417387261,106,NA,NA,0.0425616949793415,NA,0.0425616949793415,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6517","PstI.TP1171678",9,784913,0.000966942525260636,0.441755674489076,106,NA,NA,0.0425616949793415,NA,0.0425616949793415,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6518","NsiI.TP450800",2,71382441,0.000969930021227335,0.407612127168477,106,NA,NA,0.0426216820383215,NA,0.0426216820383215,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6519","PstI.TP1156206",11,8116,0.000974488796009488,0.262504634550151,106,NA,NA,0.0427503997901554,NA,0.0427503997901554,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6520","PstI.TP1131607",11,7935,0.000979173937365081,0.465073181155361,106,NA,NA,0.0428842221583231,NA,0.0428842221583231,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6521","NsiI.TP691582",11,17641,0.000990069524442372,0.221313847238288,106,NA,NA,0.0432511118683622,NA,0.0432511118683622,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6522","NsiI.TP438031",2,62133346,0.000992343135212507,0.490974156057489,106,NA,NA,0.0432511118683622,NA,0.0432511118683622,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6523","GFSSContig14485_1273",1,79597601,0.000993692453938693,0.376386663465663,106,NA,NA,0.0432511118683622,NA,0.0432511118683622,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6524","PstI.TP180465",1,73062507,0.000994145782443486,0.128223154282729,106,NA,NA,0.0432511118683622,NA,0.0432511118683622,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6525","PstI.TP726225",6,58406812,0.000998354776498035,0.473856209150327,106,NA,NA,0.0433623165673004,NA,0.0433623165673004,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6526","NsiI.TP632002",1,70863814,0.00100078310823956,0.220740537148694,106,NA,NA,0.0433959405976144,NA,0.0433959405976142,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6527","NsiI.TP194619",6,55228277,0.00100843862179347,0.12384854953054,106,NA,NA,0.0436557406008744,NA,0.0436557406008744,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6528","NsiI.TP407173",4,52879944,0.00101643671610404,0.367705244820897,106,NA,NA,0.0438263997866714,NA,0.0438263997866716,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6529","PstI.TP1052144",10,18057443,0.001017633950742,0.427826631637025,106,NA,NA,0.0438263997866714,NA,0.0438263997866716,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6530","PstI.TP174387",10,3977294,0.00101881586888914,0.100422221538134,106,NA,NA,0.0438263997866714,NA,0.0438263997866716,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6531","PstI.TP539520",1,79006048,0.00102285180319516,0.158988316705305,106,NA,NA,0.0438263997866714,NA,0.0438263997866716,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6532","PstI.TP1124199",11,7891,0.00102333138644143,0.438927191112704,106,NA,NA,0.0438263997866714,NA,0.0438263997866716,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6533","PstI.TP1181161",11,8328,0.00102360914490279,0.0639994194188688,106,NA,NA,0.0438263997866714,NA,0.0438263997866716,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6534","NsiI.TP417678",11,13768,0.00102407498167377,0.0633203668063493,106,NA,NA,0.0438263997866714,NA,0.0438263997866716,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6535","PstI.TP999900",4,61190544,0.00102822151360385,0.0765180379267261,106,NA,NA,0.0439130944922879,NA,0.0439130944922878,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6536","NsiI.TP594691",9,37217461,0.00102944854436064,0.377236496654391,106,NA,NA,0.0439130944922879,NA,0.0439130944922878,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6537","PstI.TP1082638",11,7557,0.00104281929146196,0.33621052208185,106,NA,NA,0.0440944115501122,NA,0.0440944115501122,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6538","PstI.TP922777",4,829116,0.00104286530728489,0.329440694835245,106,NA,NA,0.0440944115501122,NA,0.0440944115501122,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6539","PstI.TP191473",11,1566,0.00104445804099859,0.199744297154065,106,NA,NA,0.0440944115501122,NA,0.0440944115501122,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6540","PstI.TP800100",1,15471914,0.00104709743732893,0.235887582623981,106,NA,NA,0.0440944115501122,NA,0.0440944115501122,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6541","NsiI.TP748083",11,18291,0.00104711643060518,0.230112900348056,106,NA,NA,0.0440944115501122,NA,0.0440944115501122,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6542","NsiI.TP401676",11,13539,0.00104854714796996,0.088463391065122,106,NA,NA,0.0440944115501122,NA,0.0440944115501122,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6543","NsiI.TP11763",2,55368372,0.00104895089121179,0.44544920599303,106,NA,NA,0.0440944115501122,NA,0.0440944115501122,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6544","NsiI.TP594320",11,16513,0.0010496691099149,0.158738533283431,106,NA,NA,0.0440944115501122,NA,0.0440944115501122,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6545","NsiI.TP678859",1,5757606,0.00105136394846525,0.421164185692426,106,NA,NA,0.0440944115501122,NA,0.0440944115501122,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6546","NsiI.TP111087",11,10310,0.00105200447525336,0.156369848898413,106,NA,NA,0.0440944115501122,NA,0.0440944115501122,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6547","NsiI.TP251147",8,281308,0.00105218806245217,0.445699084899578,106,NA,NA,0.0440944115501122,NA,0.0440944115501122,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6548","PstI.TP108163",11,895,0.00105723479767444,0.18064594173001,106,NA,NA,0.0442352435122669,NA,0.0442352435122668,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6549","NsiI.TP670883",6,44550387,0.00106035570747786,0.375816993464052,106,NA,NA,0.0442951777547361,NA,0.044295177754736,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6550","PstI.TP309722",11,2452,0.00106911188901378,0.308671377800657,106,NA,NA,0.0444950502113924,NA,0.0444950502113926,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6551","PstI.TP744262",4,48092727,0.00107369810846154,0.110576446340358,106,NA,NA,0.0444950502113924,NA,0.0444950502113926,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6552","PstI.TP681191",6,51040947,0.00107429520128294,0.0766667157292225,106,NA,NA,0.0444950502113924,NA,0.0444950502113926,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6553","NsiI.TP586798",11,16409,0.00107489316465792,0.413341962348356,106,NA,NA,0.0444950502113924,NA,0.0444950502113926,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6554","NsiI.TP329430",1,55104423,0.00107709273105053,0.479621147168867,106,NA,NA,0.0444950502113924,NA,0.0444950502113926,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6555","NsiI.TP387106",1,78909568,0.00107842493303839,0.127169514566183,106,NA,NA,0.0444950502113924,NA,0.0444950502113926,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6556","PstI.TP491452",11,3731,0.00107986549933316,0.198137267565298,106,NA,NA,0.0444950502113924,NA,0.0444950502113926,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6557","NsiI.TP176915",11,11099,0.00108342909249568,0.384819603840774,106,NA,NA,0.0444950502113924,NA,0.0444950502113926,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6558","PstI.TP1017493",9,52843173,0.00108368902842916,0.314568552868365,106,NA,NA,0.0444950502113924,NA,0.0444950502113926,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6559","PstI.TP144181",11,1219,0.00108369506105037,0.412137737679059,106,NA,NA,0.0444950502113924,NA,0.0444950502113926,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6560","NsiI.TP671673",4,35758840,0.00108379725108942,0.47826640015552,106,NA,NA,0.0444950502113924,NA,0.0444950502113926,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6561","NsiI.TP1005",8,58192884,0.00109478632990507,0.113597177005257,106,NA,NA,0.0448759759042649,NA,0.044875975904265,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6562","NsiI.TP359530",11,13085,0.00109861244800325,0.100324781749786,106,NA,NA,0.0449625568813063,NA,0.0449625568813062,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6563","PstI.TP591413",6,32813463,0.00110178729279538,0.27759055060027,106,NA,NA,0.0450222552012366,NA,0.0450222552012368,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6564","PstI.TP123918",11,1027,0.00111000722726216,0.0782571076868354,106,NA,NA,0.0452113391294346,NA,0.0452113391294348,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6565","PstI.TP371722",10,60560620,0.00111010465330525,0.213979195435795,106,NA,NA,0.0452113391294346,NA,0.0452113391294348,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6566","PstI.TP1235909",4,64295006,0.00111158472739519,0.148602511094406,106,NA,NA,0.0452113391294346,NA,0.0452113391294348,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6567","PstI.TP333031",11,2627,0.00112533309882387,0.2550062984155,106,NA,NA,0.0456274829417402,NA,0.0456274829417404,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6568","PstI.TP300113",3,2789209,0.00112539454051697,0.236815755908198,106,NA,NA,0.0456274829417402,NA,0.0456274829417404,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6569","NsiI.TP234466",11,11758,0.00112871794711606,0.0864254760228679,106,NA,NA,0.0456274829417402,NA,0.0456274829417404,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6570","NsiI.TP643527",7,62274730,0.00112909628720815,0.197571307237538,106,NA,NA,0.0456274829417402,NA,0.0456274829417404,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6571","PstI.TP1158338",3,64796586,0.00113051246139099,0.403642936765896,106,NA,NA,0.0456274829417402,NA,0.0456274829417404,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6572","PstI.TP465891",11,3546,0.00113958810312342,0.0765123195034773,106,NA,NA,0.0458434021867969,NA,0.0458434021867971,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6573","PstI.TP1294907",10,42944116,0.00114074098753653,0.0560582690049588,106,NA,NA,0.0458434021867969,NA,0.0458434021867971,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6574","NsiI.TP831705",10,15327296,0.00114172219555374,0.388549352606738,106,NA,NA,0.0458434021867969,NA,0.0458434021867971,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6575","PstI.TP11070",11,89,0.00114285221583309,0.285112567346786,106,NA,NA,0.0458434021867969,NA,0.0458434021867971,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6576","NsiI.TP76552",11,9999,0.00115072390354744,0.113390511765444,106,NA,NA,0.0460188070663357,NA,0.0460188070663358,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
"6577","GFSSContig4510_767",10,43025569,0.00115073330165115,0.139872986712564,106,NA,NA,0.0460188070663357,NA,0.0460188070663358,"124+36088im","MLM+SUPER","PS_Y","GAPIT","HM_1"
